thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,Intertrial_Mouse.x,Intertrial_Mouse.y,Intertrial_Mouse.leftButton,Intertrial_Mouse.midButton,Intertrial_Mouse.rightButton,Intertrial_Mouse.time,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,Welcome_Screen.started,Welcome_Text.started,mouse_2.started,Welcome_Screen.stopped,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.time,Trial_2.started,PLUS_FP.started,mouse.started,Photodiode_plus.started,Photodiode_plus.stopped,PLUS_FP.stopped,polygon.started,Photodiode_polygon.started,Photodiode_polygon.stopped,Trial_2.stopped,FixDur,Type,RT,trials_2.mouse.x,trials_2.mouse.y,trials_2.mouse.leftButton,trials_2.mouse.midButton,trials_2.mouse.rightButton,trials_2.mouse.time,Intertrial_Period.started,Photodiode_2.started,Intertrial_Mouse.started,Photodiode_2.stopped,Intertrial_Period.stopped,trials_2.Intertrial_Mouse.x,trials_2.Intertrial_Mouse.y,trials_2.Intertrial_Mouse.leftButton,trials_2.Intertrial_Mouse.midButton,trials_2.Intertrial_Mouse.rightButton,trials_2.Intertrial_Mouse.time,text.started,BREAK.started,key_resp_5.started,text_3.started,BREAK.stopped,trials_3.key_resp_5.keys,trials_3.key_resp_5.rt,trials_3.key_resp_5.duration,text.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
70,0,70,[0.8185185185185185],[-0.33611111111111114],[1],[0],[0],[2.249961500056088],[],[],[],[],[],[],,,,5,0,5,0,70,0,70,0,1846.7297939001583,,,,,,,,,,,,1846.713395100087,1846.7297939001583,9.019998833537102e-05,1846.7297939001583,1846.929708099924,1848.7130740000866,1848.7130740000866,1848.7130740000866,1848.7297189999372,1848.963698499836,2,task,0.24996150005608797,[0.8185185185185185],[-0.33611111111111114],[1],[0],[0],[2.249961500056088],1848.9638848998584,1848.9796432000585,0.00013320008292794228,1849.279589800164,1850.3632720001042,[],[],[],[],[],[],,,,,,,,,,461212,001,2025-02-28_09h50.10.880,Foreperiod_task,2024.2.1post4,60.14697511920976,2025-02-28 09h50.31.669052 -0800,
71,0,71,[0.8185185185185185],[-0.33611111111111114],[1],[0],[0],[2.26660960027948],[],[],[],[],[],[],,,,5,0,5,0,71,0,71,0,1850.379670899827,,,,,,,,,,,,1850.363386100158,1850.379670899827,8.649984374642372e-05,1850.379670899827,1850.5796230998822,1852.36296389997,1852.36296389997,1852.36296389997,1852.37973470008,1852.6303024999797,2,task,0.2666096002794802,[0.8185185185185185],[-0.33611111111111114],[1],[0],[0],[2.26660960027948],1852.6304974998347,1852.646372300107,0.00014379993081092834,1852.946548399981,1853.9137373999692,[],[],[],[],[],[],,,,,,,,,,461212,001,2025-02-28_09h50.10.880,Foreperiod_task,2024.2.1post4,60.14697511920976,2025-02-28 09h50.31.669052 -0800,
72,0,72,[0.8185185185185185],[-0.33611111111111114],[1],[0],[0],[0.8665795996785164],[],[],[],[],[],[],,,,5,0,5,0,72,0,72,0,1853.9301311001182,,,,,,,,,,,,1853.913848400116,1853.9301311001182,8.330028504133224e-05,1853.9301311001182,1854.1299636000767,1854.4133747997694,1854.4133747997694,1854.4133747997694,1854.4299436002038,1854.7808098001406,0.5,task,0.3665795996785164,[0.8185185185185185],[-0.33611111111111114],[1],[0],[0],[0.8665795996785164],1854.781044700183,1854.7964368998073,0.00018030032515525818,1855.0967075000517,1856.1971741002053,[],[],[],[],[],[],,,,,,,,,,461212,001,2025-02-28_09h50.10.880,Foreperiod_task,2024.2.1post4,60.14697511920976,2025-02-28 09h50.31.669052 -0800,
73,0,73,[0.8185185185185185],[-0.33611111111111114],[1],[0],[0],[1.5659552002325654],[],[],[],[],[],[],,,,5,0,5,0,73,0,73,0,1856.2133245998994,,,,,,,,,,,,1856.1973504000343,1856.2133245998994,0.00013359962031245232,1856.2133245998994,1856.413136600051,1857.4796894001774,1857.4796894001774,1857.4796894001774,1857.4963695001788,1857.7636710000224,1.2747337815115274,task,0.291221418721038,[0.8185185185185185],[-0.33611111111111114],[1],[0],[0],[1.5659552002325654],1857.7638651002198,1857.7796597001143,0.000139700248837471,1858.0797068001702,1859.2799320002086,[],[],[],[],[],[],,,,,,,,,,461212,001,2025-02-28_09h50.10.880,Foreperiod_task,2024.2.1post4,60.14697511920976,2025-02-28 09h50.31.669052 -0800,
74,0,74,[0.8185185185185185],[-0.33611111111111114],[1],[0],[0],[0.8333266000263393],[],[],[],[],[],[],,,,5,0,5,0,74,0,74,0,1859.2962938998826,,,,,,,,,,,,1859.2800440001301,1859.2962938998826,8.530030027031898e-05,1859.2962938998826,1859.4962674998678,1859.779709499795,1859.779709499795,1859.779709499795,1859.7963366000913,1860.1136953998357,0.5,task,0.3333266000263393,[0.8185185185185185],[-0.33611111111111114],[1],[0],[0],[0.8333266000263393],1860.1138665000908,1860.129709099885,0.00011599995195865631,1860.4297620998695,1861.5134109999053,[],[],[],[],[],[],,,,,,,,,,461212,001,2025-02-28_09h50.10.880,Foreperiod_task,2024.2.1post4,60.14697511920976,2025-02-28 09h50.31.669052 -0800,
75,0,75,[0.8185185185185185],[-0.33611111111111114],[1],[0],[0],[2.3666335996240377],[],[],[],[],[],[],,,,5,0,5,0,75,0,75,0,1861.5297089000233,,,,,,,,,,,,1861.5135277998634,1861.5297089000233,9.059999138116837e-05,1861.5297089000233,1861.7296933000907,1863.513137599919,1863.513137599919,1863.513137599919,1863.5297448998317,1863.8804621999152,2,task,0.36663359962403774,[0.8185185185185185],[-0.33611111111111114],[1],[0],[0],[2.3666335996240377],1863.8806370999664,1863.8963390002027,0.00012159999459981918,1864.1964075998403,1865.2965906001627,[],[],[],[],[],[],,,,,,,,,,461212,001,2025-02-28_09h50.10.880,Foreperiod_task,2024.2.1post4,60.14697511920976,2025-02-28 09h50.31.669052 -0800,
76,0,76,[0.8185185185185185],[-0.33611111111111114],[1],[0],[0],[0.8332917997613549],[],[],[],[],[],[],,,,5,0,5,0,76,0,76,0,1865.312989300117,,,,,,,,,,,,1865.29671159992,1865.312989300117,9.0000219643116e-05,1865.312989300117,1865.5130639001727,1865.7965039000846,1865.7965039000846,1865.7965039000846,1865.8130398001522,1866.1303281998262,0.5,task,0.3332917997613549,[0.8185185185185185],[-0.33611111111111114],[1],[0],[0],[0.8332917997613549],1866.1304918001406,1866.1464371001348,0.0001097000204026699,1866.4464548001997,1867.7138399998657,[],[],[],[],[],[],,,,,,,,,,461212,001,2025-02-28_09h50.10.880,Foreperiod_task,2024.2.1post4,60.14697511920976,2025-02-28 09h50.31.669052 -0800,
77,0,77,[0.8185185185185185],[-0.33611111111111114],[1],[0],[0],[2.2660075002349913],[],[],[],[],[],[],,,,5,0,5,0,77,0,77,0,1867.7299711001106,,,,,,,,,,,,1867.7140227002092,1867.7299711001106,0.00013979990035295486,1867.7299711001106,1867.9296279000118,1869.7130200001411,1869.7130200001411,1869.7130200001411,1869.7297046999447,1869.9803939000703,2,task,0.2660075002349913,[0.8185185185185185],[-0.33611111111111114],[1],[0],[0],[2.2660075002349913],1869.9805902000517,1869.9963267999701,0.0001425999216735363,1870.296325400006,1871.6133719999343,[],[],[],[],[],[],,,,,,,,,,461212,001,2025-02-28_09h50.10.880,Foreperiod_task,2024.2.1post4,60.14697511920976,2025-02-28 09h50.31.669052 -0800,
78,0,78,[0.8185185185185185],[-0.33611111111111114],[1],[0],[0],[0.783258399926126],[],[],[],[],[],[],,,,5,0,5,0,78,0,78,0,1871.6298159998842,,,,,,,,,,,,1871.6134957000613,1871.6298159998842,9.700004011392593e-05,1871.6298159998842,1871.8298468999565,1872.1130169001408,1872.1130169001408,1872.1130169001408,1872.1297589000314,1872.3970918999985,0.5,task,0.283258399926126,[0.8185185185185185],[-0.33611111111111114],[1],[0],[0],[0.783258399926126],1872.3972628000192,1872.4130226997659,0.00011559994891285896,1872.713070999831,1874.0299967997707,[],[],[],[],[],[],,,,,,,,,,461212,001,2025-02-28_09h50.10.880,Foreperiod_task,2024.2.1post4,60.14697511920976,2025-02-28 09h50.31.669052 -0800,
79,0,79,[0.8185185185185185],[-0.33611111111111114],[1],[0],[0],[0.7834826996549964],[],[],[],[],[],[],,,,5,0,5,0,79,0,79,0,1874.046389900148,,,,,,,,,,,,1874.0301227001473,1874.046389900148,9.510014206171036e-05,1874.046389900148,1874.2463802997954,1874.5298876999877,1874.5298876999877,1874.5298876999877,1874.5464047999121,1874.813937800005,0.5,task,0.2834826996549964,[0.8185185185185185],[-0.33611111111111114],[1],[0],[0],[0.7834826996549964],1874.814112599939,1874.8296909001656,0.0001217997632920742,1875.1296358997934,1876.4634783999063,[],[],[],[],[],[],,,,,,,,,,461212,001,2025-02-28_09h50.10.880,Foreperiod_task,2024.2.1post4,60.14697511920976,2025-02-28 09h50.31.669052 -0800,
80,0,80,[0.8185185185185185],[-0.33611111111111114],[1],[0],[0],[2.2828333997167647],[],[],[],[],[],[],,,,5,0,5,0,80,0,80,0,1876.47967959987,,,,,,,,,,,,1876.4635994997807,1876.47967959987,8.689984679222107e-05,1876.47967959987,1876.6797274001874,1878.4630527999252,1878.4630527999252,1878.4630527999252,1878.4797653001733,1878.7467628000304,2,task,0.2828333997167647,[0.8185185185185185],[-0.33611111111111114],[1],[0],[0],[2.2828333997167647],1878.7469409997575,1878.7631251998246,0.00011909985914826393,1879.0631133001298,1880.379998399876,[],[],[],[],[],[],,,,,,,,,,461212,001,2025-02-28_09h50.10.880,Foreperiod_task,2024.2.1post4,60.14697511920976,2025-02-28 09h50.31.669052 -0800,
81,0,81,[0.8185185185185185],[-0.33611111111111114],[1],[0],[0],[2.3333944003097713],[],[],[],[],[],[],,,,5,0,5,0,81,0,81,0,1880.3964403001592,,,,,,,,,,,,1880.3801262001507,1880.3964403001592,9.700004011392593e-05,1880.3964403001592,1880.5963697000407,1882.3800296001136,1882.3800296001136,1882.3800296001136,1882.3966618999839,1882.7138926000334,2,task,0.3333944003097713,[0.8185185185185185],[-0.33611111111111114],[1],[0],[0],[2.3333944003097713],1882.7141317999922,1882.7301500998437,0.00018159998580813408,1883.030042400118,1884.097233499866,[],[],[],[],[],[],,,,,,,,,,461212,001,2025-02-28_09h50.10.880,Foreperiod_task,2024.2.1post4,60.14697511920976,2025-02-28 09h50.31.669052 -0800,
82,0,82,[0.8185185185185185],[-0.33611111111111114],[1],[0],[0],[1.0994044998660684],[],[],[],[],[],[],,,,5,0,5,0,82,0,82,0,1884.1134768999182,,,,,,,,,,,,1884.0974183999933,1884.1134768999182,0.00014319969341158867,1884.1134768999182,1884.3136444999836,1884.596376299858,1884.596376299858,1884.596376299858,1884.6130657000467,1885.197185699828,0.5,task,0.5994044998660684,[0.8185185185185185],[-0.33611111111111114],[1],[0],[0],[1.0994044998660684],1885.1973613998853,1885.2132172998972,0.0001268000341951847,1885.5130269001238,1886.530024399981,[],[],[],[],[],[],,,,,,,,,,461212,001,2025-02-28_09h50.10.880,Foreperiod_task,2024.2.1post4,60.14697511920976,2025-02-28 09h50.31.669052 -0800,
83,0,83,[0.8185185185185185],[-0.33611111111111114],[1],[0],[0],[2.2999757998622954],[],[],[],[],[],[],,,,5,0,5,0,83,0,83,0,1886.5463764001615,,,,,,,,,,,,1886.5301429000683,1886.5463764001615,9.04998742043972e-05,1886.5463764001615,1886.7463683001697,1888.5297495000996,1888.5297495000996,1888.5297495000996,1888.546392200049,1888.8304523001425,2,task,0.2999757998622954,[0.8185185185185185],[-0.33611111111111114],[1],[0],[0],[2.2999757998622954],1888.8306276001967,1888.8464604998007,0.00011999998241662979,1889.1463254000992,1890.4966700999066,[],[],[],[],[],[],,,,,,,,,,461212,001,2025-02-28_09h50.10.880,Foreperiod_task,2024.2.1post4,60.14697511920976,2025-02-28 09h50.31.669052 -0800,
84,0,84,[0.8185185185185185],[-0.33611111111111114],[1],[0],[0],[0.7998863998800516],[],[],[],[],[],[],,,,5,0,5,0,84,0,84,0,1890.5130068999715,,,,,,,,,,,,1890.4967880998738,1890.5130068999715,9.139999747276306e-05,1890.5130068999715,1890.7130575999618,1890.9963786001317,1890.9963786001317,1890.9963786001317,1891.0131308999844,1891.297009800095,0.5,task,0.2998863998800516,[0.8185185185185185],[-0.33611111111111114],[1],[0],[0],[0.7998863998800516],1891.2972046001814,1891.3130696001463,0.00013910001143813133,1891.6130177001469,1892.6136106997728,[],[],[],[],[],[],,,,,,,,,,461212,001,2025-02-28_09h50.10.880,Foreperiod_task,2024.2.1post4,60.14697511920976,2025-02-28 09h50.31.669052 -0800,
85,0,85,[0.812037037037037],[-0.3212962962962963],[1],[0],[0],[0.7996462997980416],[],[],[],[],[],[],,,,5,0,5,0,85,0,85,0,1892.6298273000866,,,,,,,,,,,,1892.613726799842,1892.6298273000866,8.689984679222107e-05,1892.6298273000866,1892.8298197998665,1893.113212700002,1893.113212700002,1893.113212700002,1893.129791600164,1893.413693800103,0.5,task,0.2996462997980416,[0.812037037037037],[-0.3212962962962963],[1],[0],[0],[0.7996462997980416],1893.4138674000278,1893.429803200066,0.00012739980593323708,1893.7297223000787,1895.0467643002048,[],[],[],[],[],[],,,,,,,,,,461212,001,2025-02-28_09h50.10.880,Foreperiod_task,2024.2.1post4,60.14697511920976,2025-02-28 09h50.31.669052 -0800,
86,0,86,[0.812037037037037],[-0.3212962962962963],[1],[0],[0],[0.7665873998776078],[],[],[],[],[],[],,,,5,0,5,0,86,0,86,0,1895.0630409000441,,,,,,,,,,,,1895.0468854000792,1895.0630409000441,9.170034900307655e-05,1895.0630409000441,1895.26303989999,1895.5465641999617,1895.5465641999617,1895.5465641999617,1895.5631116000004,1895.8137841997668,0.5,task,0.2665873998776078,[0.812037037037037],[-0.3212962962962963],[1],[0],[0],[0.7665873998776078],1895.8139673001133,1895.829700499773,0.0001297001726925373,1896.1297777001746,1897.3800218999386,[],[],[],[],[],[],,,,,,,,,,461212,001,2025-02-28_09h50.10.880,Foreperiod_task,2024.2.1post4,60.14697511920976,2025-02-28 09h50.31.669052 -0800,
87,0,87,[0.812037037037037],[-0.3212962962962963],[1],[0],[0],[0.7666738997213542],[],[],[],[],[],[],,,,5,0,5,0,87,0,87,0,1897.3964661997743,,,,,,,,,,,,1897.3801377997734,1897.3964661997743,8.990010246634483e-05,1897.3964661997743,1897.5963730998337,1897.8797400998883,1897.8797400998883,1897.8797400998883,1897.896374499891,1898.1471672998741,0.5,task,0.26667389972135425,[0.812037037037037],[-0.3212962962962963],[1],[0],[0],[0.7666738997213542],1898.1473472001962,1898.1631918000057,0.00012610014528036118,1898.4631309001707,1899.646749699954,[],[],[],[],[],[],,,,,,,,,,461212,001,2025-02-28_09h50.10.880,Foreperiod_task,2024.2.1post4,60.14697511920976,2025-02-28 09h50.31.669052 -0800,
88,0,88,[0.812037037037037],[-0.3212962962962963],[1],[0],[0],[2.266537900082767],[],[],[],[],[],[],,,,5,0,5,0,88,0,88,0,1899.663042999804,,,,,,,,,,,,1899.6468652999029,1899.663042999804,8.719973266124725e-05,1899.663042999804,1899.8631410999224,1901.6469290000387,1901.6469290000387,1901.6469290000387,1901.6635333998129,1901.9137336998247,2,task,0.266537900082767,[0.812037037037037],[-0.3212962962962963],[1],[0],[0],[2.266537900082767],1901.9139042999595,1901.9297476001084,0.00011470029130578041,1902.2298580999486,1903.1801368999295,[],[],[],[],[],[],,,,,,,,,,461212,001,2025-02-28_09h50.10.880,Foreperiod_task,2024.2.1post4,60.14697511920976,2025-02-28 09h50.31.669052 -0800,
89,0,89,[0.812037037037037],[-0.3212962962962963],[1],[0],[0],[2.366288900375366],[],[],[],[],[],[],,,,5,0,5,0,89,0,89,0,1903.1964042000473,,,,,,,,,,,,1903.1802503000945,1903.1964042000473,8.560018613934517e-05,1903.1964042000473,1903.396385999862,1905.1801762999967,1905.1801762999967,1905.1801762999967,1905.1970371999778,1905.5468603000045,2,task,0.3662889003753662,[0.812037037037037],[-0.3212962962962963],[1],[0],[0],[2.366288900375366],1905.5470568002202,1905.5631397999823,0.0001368001103401184,1905.8630574001,1907.1133563998155,[],[],[],[],[],[],,,,,,,,,,461212,001,2025-02-28_09h50.10.880,Foreperiod_task,2024.2.1post4,60.14697511920976,2025-02-28 09h50.31.669052 -0800,
90,0,90,[0.812037037037037],[-0.3212962962962963],[1],[0],[0],[0.9165946999564767],[],[],[],[],[],[],,,,5,0,5,0,90,0,90,0,1907.1297968002036,,,,,,,,,,,,1907.1134691000916,1907.1297968002036,8.609984070062637e-05,1907.1297968002036,1907.3297378001735,1907.6130510000512,1907.6130510000512,1907.6130510000512,1907.6297495998442,1908.0303588001989,0.5,task,0.4165946999564767,[0.812037037037037],[-0.3212962962962963],[1],[0],[0],[0.9165946999564767],1908.030520199798,1908.046431099996,0.00011359993368387222,1908.3464449001476,1909.5967810000293,[],[],[],[],[],[],,,,,,,,,,461212,001,2025-02-28_09h50.10.880,Foreperiod_task,2024.2.1post4,60.14697511920976,2025-02-28 09h50.31.669052 -0800,
91,0,91,[0.812037037037037],[-0.3212962962962963],[1],[0],[0],[2.3496538000181317],[],[],[],[],[],[],,,,5,0,5,0,91,0,91,0,1909.6130722998641,,,,,,,,,,,,1909.5969027997926,1909.6130722998641,8.79000872373581e-05,1909.6130722998641,1909.813129699789,1911.5964295999147,1911.5964295999147,1911.5964295999147,1911.613071899861,1911.946875500027,2,task,0.34965380001813173,[0.812037037037037],[-0.3212962962962963],[1],[0],[0],[2.3496538000181317],1911.947056000121,1911.9631277997978,0.0001289001666009426,1912.263124300167,1913.5300170001574,[],[],[],[],[],[],,,,,,,,,,461212,001,2025-02-28_09h50.10.880,Foreperiod_task,2024.2.1post4,60.14697511920976,2025-02-28 09h50.31.669052 -0800,
92,0,92,[0.812037037037037],[-0.3212962962962963],[1],[0],[0],[0.8164547998458147],[],[],[],[],[],[],,,,5,0,5,0,92,0,92,0,1913.5464095999487,,,,,,,,,,,,1913.530137800146,1913.5464095999487,9.310012683272362e-05,1913.5464095999487,1913.7464252999052,1914.0298330001533,1914.0298330001533,1914.0298330001533,1914.0464252000675,1914.346913000103,0.5,task,0.3164547998458147,[0.812037037037037],[-0.3212962962962963],[1],[0],[0],[0.8164547998458147],1914.3470708001405,1914.3631469001994,0.00010189972817897797,1914.6630838001147,1915.796796800103,[],[],[],[],[],[],,,,,,,,,,461212,001,2025-02-28_09h50.10.880,Foreperiod_task,2024.2.1post4,60.14697511920976,2025-02-28 09h50.31.669052 -0800,
93,0,93,[0.812037037037037],[-0.3212962962962963],[1],[0],[0],[2.3330204002559185],[],[],[],[],[],[],,,,5,0,5,0,93,0,93,0,1915.8131324998103,,,,,,,,,,,,1915.796915099956,1915.8131324998103,9.039975702762604e-05,1915.8131324998103,1916.0130734997801,1917.7964404001832,1917.7964404001832,1917.7964404001832,1917.813138499856,1918.130264500156,2,task,0.3330204002559185,[0.812037037037037],[-0.3212962962962963],[1],[0],[0],[2.3330204002559185],1918.1304500000551,1918.1464450000785,0.00013480009511113167,1918.44640409993,1919.6633953000419,[],[],[],[],[],[],,,,,,,,,,461212,001,2025-02-28_09h50.10.880,Foreperiod_task,2024.2.1post4,60.14697511920976,2025-02-28 09h50.31.669052 -0800,
94,0,94,[0.8092592592592592],[-0.32222222222222224],[1],[0],[0],[2.2667245999909937],[],[],[],[],[],[],,,,5,0,5,0,94,0,94,0,1919.6798275001347,,,,,,,,,,,,1919.6635099998675,1919.6798275001347,8.750008419156075e-05,1919.6798275001347,1919.8797760000452,1921.6631399001926,1921.6631399001926,1921.6631399001926,1921.6798111000098,1921.9305810001679,2,task,0.26672459999099374,[0.8092592592592592],[-0.32222222222222224],[1],[0],[0],[2.2667245999909937],1921.9307560999878,1921.9464543000795,0.00012250011786818504,1922.246462199837,1923.3468279000372,[],[],[],[],[],[],,,,,,,,,,461212,001,2025-02-28_09h50.10.880,Foreperiod_task,2024.2.1post4,60.14697511920976,2025-02-28 09h50.31.669052 -0800,
95,0,95,[0.8092592592592592],[-0.32222222222222224],[1],[0],[0],[1.3831786001101136],[],[],[],[],[],[],,,,5,0,5,0,95,0,95,0,1923.363111199811,,,,,,,,,,,,1923.346943099983,1923.363111199811,8.909963071346283e-05,1923.363111199811,1923.5630780998617,1924.4299158998765,1924.4299158998765,1924.4299158998765,1924.4464773000218,1924.7304723998532,1.0794999233256175,task,0.3036786767844961,[0.8092592592592592],[-0.32222222222222224],[1],[0],[0],[1.3831786001101136],1924.730642199982,1924.746651200112,0.00011610006913542747,1925.0465514999814,1926.2634119000286,[],[],[],[],[],[],,,,,,,,,,461212,001,2025-02-28_09h50.10.880,Foreperiod_task,2024.2.1post4,60.14697511920976,2025-02-28 09h50.31.669052 -0800,
96,0,96,[0.8092592592592592],[-0.32222222222222224],[1],[0],[0],[2.366636299993843],[],[],[],[],[],[],,,,5,0,5,0,96,0,96,0,1926.279839800205,,,,,,,,,,,,1926.263522299938,1926.279839800205,8.450029417872429e-05,1926.279839800205,1926.4798030997626,1928.2633060999215,1928.2633060999215,1928.2633060999215,1928.279851499945,1928.6304620001465,2,task,0.36663629999384284,[0.8092592592592592],[-0.32222222222222224],[1],[0],[0],[2.366636299993843],1928.6306257001124,1928.6464998000301,0.00011700019240379333,1928.9464463000186,1930.0301120001823,[],[],[],[],[],[],,,,,,,,,,461212,001,2025-02-28_09h50.10.880,Foreperiod_task,2024.2.1post4,60.14697511920976,2025-02-28 09h50.31.669052 -0800,
97,0,97,[0.8092592592592592],[-0.32222222222222224],[1],[0],[0],[1.8499270998872817],[],[],[],[],[],[],,,,5,0,5,0,97,0,97,0,1930.046461999882,,,,,,,,,,,,1930.030238099862,1930.046461999882,9.409990161657333e-05,1930.046461999882,1930.2465635999106,1931.5131675000302,1931.5131675000302,1931.5131675000302,1931.5298473997973,1931.8804819998331,1.4737416087503266,task,0.3761854911369551,[0.8092592592592592],[-0.32222222222222224],[1],[0],[0],[1.8499270998872817],1931.8806489999406,1931.896541699767,0.00012089964002370834,1932.1970581999049,1933.4968595998362,[],[],[],[],[],[],,,,,,,,,,461212,001,2025-02-28_09h50.10.880,Foreperiod_task,2024.2.1post4,60.14697511920976,2025-02-28 09h50.31.669052 -0800,
98,0,98,[0.8092592592592592],[-0.32222222222222224],[0],[0],[1],[0.26655850000679493],[],[],[],[],[],[],,,,5,0,5,0,98,0,98,0,1933.513120399788,,,,,,,,,,,,1933.4969880999997,1933.513120399788,9.910017251968384e-05,1933.513120399788,1933.71313859988,,,,,1933.7638830998912,2,task,-1.733441499993205,[0.8092592592592592],[-0.32222222222222224],[0],[0],[1],[0.26655850000679493],1933.7640530997887,1933.7798270997591,0.00011959997937083244,1934.079908200074,1935.41346659977,[],[],[],[],[],[],1933.7798270997591,,,,,,,,,461212,001,2025-02-28_09h50.10.880,Foreperiod_task,2024.2.1post4,60.14697511920976,2025-02-28 09h50.31.669052 -0800,
99,0,99,[0.4361111111111111],[0.3990740740740741],[1],[0],[0],[2.416609300300479],[],[],[],[],[],[],,,,5,0,5,0,99,0,99,0,1935.4298208002,,,,,,,,,,,,1935.4135908000171,1935.4298208002,9.390013292431831e-05,1935.4298208002,1935.6299020000733,1937.4131330000237,1937.4131330000237,1937.4131330000237,1937.4297982999124,1937.8305163998157,2,task,0.41660930030047894,[0.4361111111111111],[0.3990740740740741],[1],[0],[0],[2.416609300300479],1937.8306955997832,1937.846664099954,0.00013069994747638702,1938.1464378000237,1939.1302811000496,[],[],[],[],[],[],,,,,,,,,,461212,001,2025-02-28_09h50.10.880,Foreperiod_task,2024.2.1post4,60.14697511920976,2025-02-28 09h50.31.669052 -0800,
5,0,5,,,,,,,,,,,,,space,22.267419800162315,None,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1939.1352630001493,1939.1465714001097,1939.1465714001097,1961.4304677997716,space,22.267419800162315,None,,461212,001,2025-02-28_09h50.10.880,Foreperiod_task,2024.2.1post4,60.14697511920976,2025-02-28 09h50.31.669052 -0800,
0,0,0,[0.5833333333333334],[0.044444444444444446],[1],[0],[0],[0.8660043003037572],[],[],[],[],[],[],,,,6,0,6,0,0,0,0,0,1961.4465896999463,,,,,,,,,,,,1961.4310388998128,1961.4465896999463,0.0005584997124969959,1961.4465896999463,1961.6465222002007,1961.9300771998242,1961.9300771998242,1961.9300771998242,1961.9467985001393,1962.2973879999481,0.5,task,0.3660043003037572,[0.5833333333333334],[0.044444444444444446],[1],[0],[0],[0.8660043003037572],1962.2975949998945,1962.3134861001745,0.00015740003436803818,1962.6131907999516,1963.7637032000348,[],[],[],[],[],[],,,,,,,,,,461212,001,2025-02-28_09h50.10.880,Foreperiod_task,2024.2.1post4,60.14697511920976,2025-02-28 09h50.31.669052 -0800,
1,0,1,[0.5833333333333334],[0.044444444444444446],[1],[0],[0],[0.766364200040698],[],[],[],[],[],[],,,,6,0,6,0,1,0,1,0,1963.7798675000668,,,,,,,,,,,,1963.7638210998848,1963.7798675000668,8.699996396899223e-05,1963.7798675000668,1963.979986499995,1964.2633259999566,1964.2633259999566,1964.2633259999566,1964.2800114001147,1964.5304983998649,0.5,task,0.26636420004069805,[0.5833333333333334],[0.044444444444444446],[1],[0],[0],[0.766364200040698],1964.5306569999084,1964.5466971001588,0.00010979967191815376,1964.8466583997943,1965.8136192997918,[],[],[],[],[],[],,,,,,,,,,461212,001,2025-02-28_09h50.10.880,Foreperiod_task,2024.2.1post4,60.14697511920976,2025-02-28 09h50.31.669052 -0800,
2,0,2,[0.5833333333333334],[0.044444444444444446],[1],[0],[0],[0.7664669998921454],[],[],[],[],[],[],,,,6,0,6,0,2,0,2,0,1965.830035999883,,,,,,,,,,,,1965.813734299969,1965.830035999883,9.04998742043972e-05,1965.830035999883,1966.0298903998919,1966.3132374999113,1966.3132374999113,1966.3132374999113,1966.329890300054,1966.5805190000683,0.5,task,0.2664669998921454,[0.5833333333333334],[0.044444444444444446],[1],[0],[0],[0.7664669998921454],1966.5806801998988,1966.5965045001358,0.00010719988495111465,1966.8966354001313,1968.046885699965,[],[],[],[],[],[],,,,,,,,,,461212,001,2025-02-28_09h50.10.880,Foreperiod_task,2024.2.1post4,60.14697511920976,2025-02-28 09h50.31.669052 -0800,
3,0,3,[0.5833333333333334],[0.044444444444444446],[1],[0],[0],[0.766559200361371],[],[],[],[],[],[],,,,6,0,6,0,3,0,3,0,1968.0632488997653,,,,,,,,,,,,1968.0469951000996,1968.0632488997653,8.33999365568161e-05,1968.0632488997653,1968.2632856001146,1968.5465028998442,1968.5465028998442,1968.5465028998442,1968.5632023997605,1968.8138596997596,0.5,task,0.26655920036137104,[0.5833333333333334],[0.044444444444444446],[1],[0],[0],[0.766559200361371],1968.8140443000011,1968.8299230001867,0.00013360008597373962,1969.1298450999893,1970.3302119001746,[],[],[],[],[],[],,,,,,,,,,461212,001,2025-02-28_09h50.10.880,Foreperiod_task,2024.2.1post4,60.14697511920976,2025-02-28 09h50.31.669052 -0800,
