thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,Intertrial_Mouse.x,Intertrial_Mouse.y,Intertrial_Mouse.leftButton,Intertrial_Mouse.midButton,Intertrial_Mouse.rightButton,Intertrial_Mouse.time,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,Welcome_Screen.started,Welcome_Text.started,mouse_2.started,Welcome_Screen.stopped,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.time,Trial_2.started,PLUS_FP.started,mouse.started,Photodiode_plus.started,Photodiode_plus.stopped,PLUS_FP.stopped,polygon.started,Photodiode_polygon.started,Photodiode_polygon.stopped,Trial_2.stopped,FixDur,Type,RT,trials_2.mouse.x,trials_2.mouse.y,trials_2.mouse.leftButton,trials_2.mouse.midButton,trials_2.mouse.rightButton,trials_2.mouse.time,Intertrial_Period.started,Photodiode_2.started,Intertrial_Mouse.started,Photodiode_2.stopped,Intertrial_Period.stopped,trials_2.Intertrial_Mouse.x,trials_2.Intertrial_Mouse.y,trials_2.Intertrial_Mouse.leftButton,trials_2.Intertrial_Mouse.midButton,trials_2.Intertrial_Mouse.rightButton,trials_2.Intertrial_Mouse.time,BREAK.started,key_resp_5.started,text_3.started,BREAK.stopped,trials_3.key_resp_5.keys,trials_3.key_resp_5.rt,trials_3.key_resp_5.duration,text.started,text.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
28,0,28,[-0.22407407407407406],[-0.04814814814814815],[1],[0],[0],[2.285050000064075],[],[],[],[],[],[],,,,3,0,3,0,28,0,28,0,1028.2831294992939,,,,,,,,,,,,1028.267378599383,1028.2831294992939,0.0002397000789642334,1028.2831294992939,1028.4832629999146,1030.268099299632,1030.268099299632,1030.268099299632,1030.2849035998806,1030.553210599348,2,normal,0.285050000064075,[-0.22407407407407406],[-0.04814814814814815],[1],[0],[0],[2.285050000064075],1030.5537252994254,1030.5684457998723,0.00037849973887205124,1030.8685946995392,1031.9026595000178,[],[],[],[],[],[],,,,,,,,,,Kelsey,Kelsey,2024-11-22_13h31.35.479,Foreperiod_task,2024.2.1post4,59.87059544845408,2024-11-22 13h31.48.355505 -0800,
29,0,29,[-0.22407407407407406],[-0.04814814814814815],[1],[0],[0],[1.4842129005119205],[],[],[],[],[],[],,,,3,0,3,0,29,0,29,0,1031.9193204995245,,,,,,,,,,,,1031.9028483992442,1031.9193204995245,0.00015319976955652237,1031.9193204995245,1032.119156299159,1033.0365296993405,1033.0365296993405,1033.0365296993405,1033.0534679992124,1033.387463699095,1.1320673094326048,surprise,0.35214559107931565,[-0.22407407407407406],[-0.04814814814814815],[1],[0],[0],[1.4842129005119205],1033.3876649998128,1033.4033920997754,0.00014690030366182327,1033.7045920994133,1035.0386357996613,[],[],[],[],[],[],,,,,,,,,,Kelsey,Kelsey,2024-11-22_13h31.35.479,Foreperiod_task,2024.2.1post4,59.87059544845408,2024-11-22 13h31.48.355505 -0800,
30,0,30,[-0.22407407407407406],[-0.04814814814814815],[1],[0],[0],[2.301723100244999],[],[],[],[],[],[],,,,3,0,3,0,30,0,30,0,1035.0548964999616,,,,,,,,,,,,1035.0388007992879,1035.0548964999616,0.0001283995807170868,1035.0548964999616,1035.2555724997073,1037.0399113995954,1037.0399113995954,1037.0399113995954,1037.056822099723,1037.3408861998469,2,normal,0.30172310024499893,[-0.22407407407407406],[-0.04814814814814815],[1],[0],[0],[2.301723100244999],1037.3410835992545,1037.3568982994184,0.0001458004117012024,1037.6571131991223,1039.008605399169,[],[],[],[],[],[],,,,,,,,,,Kelsey,Kelsey,2024-11-22_13h31.35.479,Foreperiod_task,2024.2.1post4,59.87059544845408,2024-11-22 13h31.48.355505 -0800,
31,0,31,[-0.22407407407407406],[-0.04814814814814815],[1],[0],[0],[2.3018829999491572],[],[],[],[],[],[],,,,3,0,3,0,31,0,31,0,1039.024879399687,,,,,,,,,,,,1039.0087360991165,1039.024879399687,0.00010440032929182053,1039.024879399687,1039.2250621998683,1041.0097136991099,1041.0097136991099,1041.0097136991099,1041.0267825992778,1041.3110058996826,2,normal,0.30188299994915724,[-0.22407407407407406],[-0.04814814814814815],[1],[0],[0],[2.3018829999491572],1041.3112522996962,1041.3267815997824,0.00019360054284334183,1041.6272244993597,1042.8952674996108,[],[],[],[],[],[],,,,,,,,,,Kelsey,Kelsey,2024-11-22_13h31.35.479,Foreperiod_task,2024.2.1post4,59.87059544845408,2024-11-22 13h31.48.355505 -0800,
32,0,32,[-0.22407407407407406],[-0.04814814814814815],[1],[0],[0],[0.8171020997688174],[],[],[],[],[],[],,,,3,0,3,0,32,0,32,0,1042.9114804994315,,,,,,,,,,,,1042.8953956998885,1042.9114804994315,0.00010269973427057266,1042.9114804994315,1043.1116574993357,1043.395536199212,1043.395536199212,1043.395536199212,1043.4114749999717,1043.7128413999453,0.5,normal,0.3171020997688174,[-0.22407407407407406],[-0.04814814814814815],[1],[0],[0],[0.8171020997688174],1043.7130338996649,1043.729334499687,0.00014040060341358185,1044.0293045993894,1045.3805300993845,[],[],[],[],[],[],,,,,,,,,,Kelsey,Kelsey,2024-11-22_13h31.35.479,Foreperiod_task,2024.2.1post4,59.87059544845408,2024-11-22 13h31.48.355505 -0800,
33,0,33,[-0.22407407407407406],[-0.04814814814814815],[1],[0],[0],[2.3016876000910997],[],[],[],[],[],[],,,,3,0,3,0,33,0,33,0,1045.3967212997377,,,,,,,,,,,,1045.3806590000167,1045.3967212997377,9.900052100419998e-05,1045.3967212997377,1045.5969195999205,1047.381897199899,1047.381897199899,1047.381897199899,1047.3984782993793,1047.6826897999272,2,normal,0.30168760009109974,[-0.22407407407407406],[-0.04814814814814815],[1],[0],[0],[2.3016876000910997],1047.6828812994063,1047.6988794999197,0.00014020036906003952,1047.9989248998463,1048.9002554994076,[],[],[],[],[],[],,,,,,,,,,Kelsey,Kelsey,2024-11-22_13h31.35.479,Foreperiod_task,2024.2.1post4,59.87059544845408,2024-11-22 13h31.48.355505 -0800,
34,0,34,[-0.22407407407407406],[-0.04814814814814815],[1],[0],[0],[0.8004091000184417],[],[],[],[],[],[],,,,3,0,3,0,34,0,34,0,1048.9166505998,,,,,,,,,,,,1048.9003833997995,1048.9166505998,0.00010009948164224625,1048.9166505998,1049.1166504994035,1049.4001950994134,1049.4001950994134,1049.4001950994134,1049.4170135995373,1049.70114479959,0.5,normal,0.3004091000184417,[-0.22407407407407406],[-0.04814814814814815],[1],[0],[0],[0.8004091000184417],1049.7013496998698,1049.7171920994297,0.0001514991745352745,1050.0172917991877,1051.1520682992414,[],[],[],[],[],[],,,,,,,,,,Kelsey,Kelsey,2024-11-22_13h31.35.479,Foreperiod_task,2024.2.1post4,59.87059544845408,2024-11-22 13h31.48.355505 -0800,
35,0,35,[-0.22407407407407406],[-0.04814814814814815],[1],[0],[0],[0.78380629979074],[],[],[],[],[],[],,,,3,0,3,0,35,0,35,0,1051.1683350997046,,,,,,,,,,,,1051.1521908994764,1051.1683350997046,9.540002793073654e-05,1051.1683350997046,1051.368668699637,1051.6522001996636,1051.6522001996636,1051.6522001996636,1051.6688620997593,1051.9363686991856,0.5,normal,0.28380629979074,[-0.22407407407407406],[-0.04814814814814815],[1],[0],[0],[0.78380629979074],1051.9366205995902,1051.9523136997595,0.00019269995391368866,1052.2526119994,1053.1206102995202,[],[],[],[],[],[],,,,,,,,,,Kelsey,Kelsey,2024-11-22_13h31.35.479,Foreperiod_task,2024.2.1post4,59.87059544845408,2024-11-22 13h31.48.355505 -0800,
36,0,36,[-0.22407407407407406],[-0.04814814814814815],[1],[0],[0],[2.3514491003006697],[],[],[],[],[],[],,,,3,0,3,0,36,0,36,0,1053.1373483994976,,,,,,,,,,,,1053.1207385994494,1053.1373483994976,0.0001016007736325264,1053.1373483994976,1053.3368009999394,1055.1217010999098,1055.1217010999098,1055.1217010999098,1055.138408399187,1055.4725243998691,2,normal,0.35144910030066967,[-0.22407407407407406],[-0.04814814814814815],[1],[0],[0],[2.3514491003006697],1055.4727021995932,1055.488570499234,0.00013069994747638702,1055.788944799453,1056.673396899365,[],[],[],[],[],[],,,,,,,,,,Kelsey,Kelsey,2024-11-22_13h31.35.479,Foreperiod_task,2024.2.1post4,59.87059544845408,2024-11-22 13h31.48.355505 -0800,
37,0,37,[-0.22407407407407406],[-0.04814814814814815],[1],[0],[0],[2.352096900343895],[],[],[],[],[],[],,,,3,0,3,0,37,0,37,0,1056.6895856996998,,,,,,,,,,,,1056.6735212998465,1056.6895856996998,9.91998240351677e-05,1056.6895856996998,1056.8899200996384,1058.6750321993604,1058.6750321993604,1058.6750321993604,1058.6915982998908,1059.025980799459,2,normal,0.35209690034389496,[-0.22407407407407406],[-0.04814814814814815],[1],[0],[0],[2.352096900343895],1059.0261972993612,1059.041766599752,0.00016279984265565872,1059.3419652990997,1060.6934876991436,[],[],[],[],[],[],,,,,,,,,,Kelsey,Kelsey,2024-11-22_13h31.35.479,Foreperiod_task,2024.2.1post4,59.87059544845408,2024-11-22 13h31.48.355505 -0800,
38,0,38,[-0.22407407407407406],[-0.04814814814814815],[1],[0],[0],[0.8010815000161529],[],[],[],[],[],[],,,,3,0,3,0,38,0,38,0,1060.7096737995744,,,,,,,,,,,,1060.6936188992113,1060.7096737995744,0.0001026000827550888,1060.7096737995744,1060.9100088998675,1061.1935103992,1061.1935103992,1061.1935103992,1061.2100472999737,1061.4954230999574,0.5,normal,0.30108150001615286,[-0.22407407407407406],[-0.04814814814814815],[1],[0],[0],[0.8010815000161529],1061.4958687992766,1061.5111175999045,0.00033220089972019196,1061.8109821993858,1062.7295104991645,[],[],[],[],[],[],,,,,,,,,,Kelsey,Kelsey,2024-11-22_13h31.35.479,Foreperiod_task,2024.2.1post4,59.87059544845408,2024-11-22 13h31.48.355505 -0800,
39,0,39,[-0.22407407407407406],[-0.04814814814814815],[1],[0],[0],[0.8165955999866128],[],[],[],[],[],[],,,,3,0,3,0,39,0,39,0,1062.74466669932,,,,,,,,,,,,1062.7297999998555,1062.74466669932,0.00021089985966682434,1062.74466669932,1062.9452579999343,1063.2290168991312,1063.2290168991312,1063.2290168991312,1063.2451710999012,1063.547031099908,0.5,normal,0.3165955999866128,[-0.22407407407407406],[-0.04814814814814815],[1],[0],[0],[0.8165955999866128],1063.5473486995324,1063.5621007997543,0.00020739994943141937,1063.8623501993716,1065.0311600994319,[],[],[],[],[],[],,,,,,,,,,Kelsey,Kelsey,2024-11-22_13h31.35.479,Foreperiod_task,2024.2.1post4,59.87059544845408,2024-11-22 13h31.48.355505 -0800,
40,0,40,[-0.22407407407407406],[-0.04814814814814815],[1],[0],[0],[1.733249300159514],[],[],[],[],[],[],,,,3,0,3,0,40,0,40,0,1065.0470994999632,,,,,,,,,,,,1065.0315241999924,1065.0470994999632,0.00026190001517534256,1065.0470994999632,1065.2467046994716,1066.4813259998336,1066.4813259998336,1066.4813259998336,1066.497960199602,1066.7653488991782,1.4352669910770497,surprise,0.29798230908246426,[-0.22407407407407406],[-0.04814814814814815],[1],[0],[0],[1.733249300159514],1066.765579899773,1066.7812120998278,0.00017600040882825851,1067.0814584000036,1068.0170883992687,[],[],[],[],[],[],,,,,,,,,,Kelsey,Kelsey,2024-11-22_13h31.35.479,Foreperiod_task,2024.2.1post4,59.87059544845408,2024-11-22 13h31.48.355505 -0800,
41,0,41,[-0.22407407407407406],[-0.04814814814814815],[1],[0],[0],[2.2847686000168324],[],[],[],[],[],[],,,,3,0,3,0,41,0,41,0,1068.033125099726,,,,,,,,,,,,1068.0174350999296,1068.033125099726,0.0002756994217634201,1068.033125099726,1068.2320177992806,1070.017446199432,1070.017446199432,1070.017446199432,1070.03407089971,1070.3027581991628,2,normal,0.28476860001683235,[-0.22407407407407406],[-0.04814814814814815],[1],[0],[0],[2.2847686000168324],1070.302986299619,1070.3176730992272,0.00017090048640966415,1070.6185099994764,1071.7703521996737,[],[],[],[],[],[],,,,,,,,,,Kelsey,Kelsey,2024-11-22_13h31.35.479,Foreperiod_task,2024.2.1post4,59.87059544845408,2024-11-22 13h31.48.355505 -0800,
42,0,42,[-0.22407407407407406],[-0.04814814814814815],[1],[0],[0],[1.5338256005197763],[],[],[],[],[],[],,,,3,0,3,0,42,0,42,0,1071.7861354993656,,,,,,,,,,,,1071.7706799991429,1071.7861354993656,0.00026529934257268906,1071.7861354993656,1071.9860953995958,1072.987081299536,1072.987081299536,1072.987081299536,1073.0037492997944,1073.3050769995898,1.2087480422993488,surprise,0.3250775582204275,[-0.22407407407407406],[-0.04814814814814815],[1],[0],[0],[1.5338256005197763],1073.3053650995716,1073.3204967994243,0.00018819980323314667,1073.6208850992844,1074.9394039995968,[],[],[],[],[],[],,,,,,,,,,Kelsey,Kelsey,2024-11-22_13h31.35.479,Foreperiod_task,2024.2.1post4,59.87059544845408,2024-11-22 13h31.48.355505 -0800,
43,0,43,[-0.22407407407407406],[-0.04814814814814815],[1],[0],[0],[1.5174676002934575],[],[],[],[],[],[],,,,3,0,3,0,43,0,43,0,1074.9555819993839,,,,,,,,,,,,1074.9397365991026,1074.9555819993839,0.0002723000943660736,1074.9555819993839,1075.1560384994373,1076.1397535996512,1076.1397535996512,1076.1397535996512,1076.1562915993854,1076.45795349963,1.1952284758380731,surprise,0.3222391244553844,[-0.22407407407407406],[-0.04814814814814815],[1],[0],[0],[1.5174676002934575],1076.458501899615,1076.4732041992247,0.00042129959911108017,1076.7734606992453,1078.1252083992586,[],[],[],[],[],[],,,,,,,,,,Kelsey,Kelsey,2024-11-22_13h31.35.479,Foreperiod_task,2024.2.1post4,59.87059544845408,2024-11-22 13h31.48.355505 -0800,
44,0,44,[-0.22407407407407406],[-0.04814814814814815],[1],[0],[0],[0.799774500541389],[],[],[],[],[],[],,,,3,0,3,0,44,0,44,0,1078.141276099719,,,,,,,,,,,,1078.1255634995177,1078.141276099719,0.00027170032262802124,1078.141276099719,1078.3413867997006,1078.624640699476,1078.624640699476,1078.624640699476,1078.6413716999814,1078.9258085992187,0.5,normal,0.299774500541389,[-0.22407407407407406],[-0.04814814814814815],[1],[0],[0],[0.799774500541389],1078.9260139996186,1078.941584999673,0.00013750046491622925,1079.2418442992494,1080.4764685994014,[],[],[],[],[],[],,,,,,,,,,Kelsey,Kelsey,2024-11-22_13h31.35.479,Foreperiod_task,2024.2.1post4,59.87059544845408,2024-11-22 13h31.48.355505 -0800,
45,0,45,[-0.22407407407407406],[-0.04814814814814815],[1],[0],[0],[2.319403499364853],[],[],[],[],[],[],,,,3,0,3,0,45,0,45,0,1080.492766099982,,,,,,,,,,,,1080.4765954995528,1080.492766099982,9.880028665065765e-05,1080.492766099982,1080.6931307995692,1082.4785048998892,1082.4785048998892,1082.4785048998892,1082.4951277999207,1082.7967351991683,2,normal,0.3194034993648529,[-0.22407407407407406],[-0.04814814814814815],[1],[0],[0],[2.319403499364853],1082.79713169951,1082.8120702998713,0.00026219990104436874,1083.112359999679,1084.1303332997486,[],[],[],[],[],[],,,,,,,,,,Kelsey,Kelsey,2024-11-22_13h31.35.479,Foreperiod_task,2024.2.1post4,59.87059544845408,2024-11-22 13h31.48.355505 -0800,
46,0,46,[-0.22407407407407406],[-0.04814814814814815],[1],[0],[0],[0.7997805997729301],[],[],[],[],[],[],,,,3,0,3,0,46,0,46,0,1084.1463276995346,,,,,,,,,,,,1084.1307136993855,1084.1463276995346,0.00031059980392456055,1084.1463276995346,1084.3466566000134,1084.6302717998624,1084.6302717998624,1084.6302717998624,1084.646974299103,1084.9312273999676,0.5,normal,0.29978059977293015,[-0.22407407407407406],[-0.04814814814814815],[1],[0],[0],[0.7997805997729301],1084.9316901993006,1084.94698139932,0.0003450000658631325,1085.2474306998774,1086.1991153992712,[],[],[],[],[],[],,,,,,,,,,Kelsey,Kelsey,2024-11-22_13h31.35.479,Foreperiod_task,2024.2.1post4,59.87059544845408,2024-11-22 13h31.48.355505 -0800,
47,0,47,[-0.22407407407407406],[-0.04814814814814815],[1],[0],[0],[0.7987723993137479],[],[],[],[],[],[],,,,3,0,3,0,47,0,47,0,1086.2148483991623,,,,,,,,,,,,1086.1994640994817,1086.2148483991623,0.0002687005326151848,1086.2148483991623,1086.4148352993652,1086.6984705999494,1086.6984705999494,1086.6984705999494,1086.7151547996327,1086.9986206991598,0.5,normal,0.2987723993137479,[-0.22407407407407406],[-0.04814814814814815],[1],[0],[0],[0.7987723993137479],1086.998797099106,1087.0149448998272,0.00013040006160736084,1087.3149189995602,1088.6007978999987,[],[],[],[],[],[],,,,,,,,,,Kelsey,Kelsey,2024-11-22_13h31.35.479,Foreperiod_task,2024.2.1post4,59.87059544845408,2024-11-22 13h31.48.355505 -0800,
48,0,48,[-0.22407407407407406],[-0.04814814814814815],[1],[0],[0],[0.7995814001187682],[],[],[],[],[],[],,,,3,0,3,0,48,0,48,0,1088.6165821999311,,,,,,,,,,,,1088.6009994996712,1088.6165821999311,0.00016110017895698547,1088.6165821999311,1088.8164865998551,1089.1000705994666,1089.1000705994666,1089.1000705994666,1089.116783999838,1089.4009663993493,0.5,normal,0.2995814001187682,[-0.22407407407407406],[-0.04814814814814815],[1],[0],[0],[0.7995814001187682],1089.4011675994843,1089.41691969987,0.00014169979840517044,1089.7175954999402,1090.7348334994167,[],[],[],[],[],[],,,,,,,,,,Kelsey,Kelsey,2024-11-22_13h31.35.479,Foreperiod_task,2024.2.1post4,59.87059544845408,2024-11-22 13h31.48.355505 -0800,
49,0,49,[-0.22407407407407406],[-0.04814814814814815],[1],[0],[0],[2.2854511998593807],[],[],[],[],[],[],,,,3,0,3,0,49,0,49,0,1090.7511014994234,,,,,,,,,,,,1090.7349775992334,1090.7511014994234,0.00011090002954006195,1090.7511014994234,1090.95147109963,1092.7366467993706,1092.7366467993706,1092.7366467993706,1092.7532355999574,1093.0210942998528,2,normal,0.2854511998593807,[-0.22407407407407406],[-0.04814814814814815],[1],[0],[0],[2.2854511998593807],1093.021549899131,1093.0367510998622,0.00031429994851350784,1093.33731589932,1094.5225225994363,[],[],[],[],[],[],,,,,,,,,,Kelsey,Kelsey,2024-11-22_13h31.35.479,Foreperiod_task,2024.2.1post4,59.87059544845408,2024-11-22 13h31.48.355505 -0800,
50,0,50,[-0.22407407407407406],[-0.04814814814814815],[1],[0],[0],[2.284594800323248],[],[],[],[],[],[],,,,3,0,3,0,50,0,50,0,1094.5383667992428,,,,,,,,,,,,1094.522858299315,1094.5383667992428,0.0002618003636598587,1094.5383667992428,1094.7384021999314,1096.5231390995905,1096.5231390995905,1096.5231390995905,1096.5399178992957,1096.8082898994908,2,normal,0.2845948003232479,[-0.22407407407407406],[-0.04814814814814815],[1],[0],[0],[2.284594800323248],1096.808768699877,1096.8236255999655,0.0003407001495361328,1097.123052299954,1098.4248254997656,[],[],[],[],[],[],,,,,,,,,,Kelsey,Kelsey,2024-11-22_13h31.35.479,Foreperiod_task,2024.2.1post4,59.87059544845408,2024-11-22 13h31.48.355505 -0800,
51,0,51,[-0.22407407407407406],[-0.04814814814814815],[1],[0],[0],[2.2848809994757175],[],[],[],[],[],[],,,,3,0,3,0,51,0,51,0,1098.4412249997258,,,,,,,,,,,,1098.4249661993235,1098.4412249997258,0.00011450052261352539,1098.4412249997258,1098.6414032997563,1100.427378599532,1100.427378599532,1100.427378599532,1100.4427392994985,1100.7101996997371,2,normal,0.28488099947571754,[-0.22407407407407406],[-0.04814814814814815],[1],[0],[0],[2.2848809994757175],1100.7103741997853,1100.726498699747,0.00012040045112371445,1101.026425799355,1102.0275632999837,[],[],[],[],[],[],,,,,,,,,,Kelsey,Kelsey,2024-11-22_13h31.35.479,Foreperiod_task,2024.2.1post4,59.87059544845408,2024-11-22 13h31.48.355505 -0800,
52,0,52,[-0.22407407407407406],[-0.04814814814814815],[1],[0],[0],[2.3017436005175114],[],[],[],[],[],[],,,,3,0,3,0,52,0,52,0,1102.043867899105,,,,,,,,,,,,1102.0276996996254,1102.043867899105,0.000108400359749794,1102.043867899105,1102.2445552991703,1104.0287664998323,1104.0287664998323,1104.0287664998323,1104.0455160997808,1104.3297630995512,2,normal,0.30174360051751137,[-0.22407407407407406],[-0.04814814814814815],[1],[0],[0],[2.3017436005175114],1104.3299429994076,1104.3459067996591,0.00013089925050735474,1104.6460143998265,1106.0143581992015,[],[],[],[],[],[],,,,,,,,,,Kelsey,Kelsey,2024-11-22_13h31.35.479,Foreperiod_task,2024.2.1post4,59.87059544845408,2024-11-22 13h31.48.355505 -0800,
53,0,53,[-0.22407407407407406],[-0.04814814814814815],[1],[0],[0],[0.784200900234282],[],[],[],[],[],[],,,,3,0,3,0,53,0,53,0,1106.030768699944,,,,,,,,,,,,1106.0145482998341,1106.030768699944,0.00015300046652555466,1106.030768699944,1106.2311735991389,1106.5146042993292,1106.5146042993292,1106.5146042993292,1106.531407399103,1106.7994302995503,0.5,normal,0.284200900234282,[-0.22407407407407406],[-0.04814814814814815],[1],[0],[0],[0.784200900234282],1106.799897099845,1106.814575499855,0.0003471001982688904,1107.1154811996967,1108.33297739923,[],[],[],[],[],[],,,,,,,,,,Kelsey,Kelsey,2024-11-22_13h31.35.479,Foreperiod_task,2024.2.1post4,59.87059544845408,2024-11-22 13h31.48.355505 -0800,
54,0,54,[-0.22407407407407406],[-0.04814814814814815],[1],[0],[0],[2.3183722998946905],[],[],[],[],[],[],,,,3,0,3,0,54,0,54,0,1108.35006879922,,,,,,,,,,,,1108.333107999526,1108.35006879922,0.00010479986667633057,1108.35006879922,1108.5515663996339,1110.3344670999795,1110.3344670999795,1110.3344670999795,1110.3512597000226,1110.6518634995446,2,normal,0.3183722998946905,[-0.22407407407407406],[-0.04814814814814815],[1],[0],[0],[2.3183722998946905],1110.6521059991792,1110.6675044996664,0.00018900074064731598,1110.9681575996801,1111.8525070995092,[],[],[],[],[],[],,,,,,,,,,Kelsey,Kelsey,2024-11-22_13h31.35.479,Foreperiod_task,2024.2.1post4,59.87059544845408,2024-11-22 13h31.48.355505 -0800,
55,0,55,[-0.22407407407407406],[-0.04814814814814815],[1],[0],[0],[2.4360866993665695],[],[],[],[],[],[],,,,3,0,3,0,55,0,55,0,1111.8688106993213,,,,,,,,,,,,1111.8526398995891,1111.8688106993213,0.00010429974645376205,1111.8688106993213,1112.069474099204,1113.8543892996386,1113.8543892996386,1113.8543892996386,1113.870627399534,1114.2894291998819,2,normal,0.4360866993665695,[-0.22407407407407406],[-0.04814814814814815],[1],[0],[0],[2.4360866993665695],1114.2898783991113,1114.3047066992149,0.0003148997202515602,1114.6053183991462,1115.8568775998428,[],[],[],[],[],[],,,,,,,,,,Kelsey,Kelsey,2024-11-22_13h31.35.479,Foreperiod_task,2024.2.1post4,59.87059544845408,2024-11-22 13h31.48.355505 -0800,
56,0,56,[-0.22407407407407406],[-0.04814814814814815],[1],[0],[0],[0.8335528001189232],[],[],[],[],[],[],,,,3,0,3,0,56,0,56,0,1115.8726140996441,,,,,,,,,,,,1115.8571761995554,1115.8726140996441,0.00023860018700361252,1115.8726140996441,1116.072750499472,1116.3563308995217,1116.3563308995217,1116.3563308995217,1116.3729806998745,1116.691415099427,0.5,normal,0.3335528001189232,[-0.22407407407407406],[-0.04814814814814815],[1],[0],[0],[0.8335528001189232],1116.6919890996069,1116.706540399231,0.0004413994029164314,1117.0063757998869,1118.0747666992247,[],[],[],[],[],[],,,,,,,,,,Kelsey,Kelsey,2024-11-22_13h31.35.479,Foreperiod_task,2024.2.1post4,59.87059544845408,2024-11-22 13h31.48.355505 -0800,
57,0,57,[-0.22407407407407406],[-0.04814814814814815],[1],[0],[0],[0.783317799679935],[],[],[],[],[],[],,,,3,0,3,0,57,0,57,0,1118.0909859994426,,,,,,,,,,,,1118.0750591997057,1118.0909859994426,0.00023410003632307053,1118.0909859994426,1118.2920805998147,1118.5770422993228,1118.5770422993228,1118.5770422993228,1118.592158199288,1118.8589382991195,0.5,normal,0.283317799679935,[-0.22407407407407406],[-0.04814814814814815],[1],[0],[0],[0.783317799679935],1118.8591892998666,1118.8754813997075,0.00019869953393936157,1119.1757006999105,1120.3097527995706,[],[],[],[],[],[],,,,,,,,,,Kelsey,Kelsey,2024-11-22_13h31.35.479,Foreperiod_task,2024.2.1post4,59.87059544845408,2024-11-22 13h31.48.355505 -0800,
58,0,58,[-0.22407407407407406],[-0.04814814814814815],[1],[0],[0],[2.3027699002996087],[],[],[],[],[],[],,,,3,0,3,0,58,0,58,0,1120.3259252998978,,,,,,,,,,,,1120.3098813993856,1120.3259252998978,9.700004011392593e-05,1120.3259252998978,1120.5265355994925,1122.3106644991785,1122.3106644991785,1122.3106644991785,1122.3271492999047,1122.613294199109,2,normal,0.3027699002996087,[-0.22407407407407406],[-0.04814814814814815],[1],[0],[0],[2.3027699002996087],1122.6138729993254,1122.6284156991169,0.00044419988989830017,1122.92778839916,1124.1474050991237,[],[],[],[],[],[],,,,,,,,,,Kelsey,Kelsey,2024-11-22_13h31.35.479,Foreperiod_task,2024.2.1post4,59.87059544845408,2024-11-22 13h31.48.355505 -0800,
59,0,59,[-0.22407407407407406],[-0.04814814814814815],[1],[0],[0],[2.3169960007071495],[],[],[],[],[],[],,,,3,0,3,0,59,0,59,0,1124.1632028995082,,,,,,,,,,,,1124.1477985000238,1124.1632028995082,0.00030270032584667206,1124.1632028995082,1124.3631613999605,1126.1477603996173,1126.1477603996173,1126.1477603996173,1126.1646800991148,1126.4652873994783,2,normal,0.3169960007071495,[-0.22407407407407406],[-0.04814814814814815],[1],[0],[0],[2.3169960007071495],1126.4656226998195,1126.4808020992205,0.0002618003636598587,1126.7818825999275,1127.7169626997784,[],[],[],[],[],[],,,,,,,,,,Kelsey,Kelsey,2024-11-22_13h31.35.479,Foreperiod_task,2024.2.1post4,59.87059544845408,2024-11-22 13h31.48.355505 -0800,
60,0,60,[-0.22407407407407406],[-0.04814814814814815],[1],[0],[0],[0.8515489995479584],[],[],[],[],[],[],,,,3,0,3,0,60,0,60,0,1127.7329335995018,,,,,,,,,,,,1127.717346499674,1127.7329335995018,0.0002998998388648033,1127.7329335995018,1127.932805199176,1128.2328227991238,1128.2328227991238,1128.2328227991238,1128.249397999607,1128.5696156993508,0.5,normal,0.3515489995479584,[-0.22407407407407406],[-0.04814814814814815],[1],[0],[0],[0.8515489995479584],1128.5699655991048,1128.5840504998341,0.0002617994323372841,1128.8837215993553,1129.9173408998176,[],[],[],[],[],[],,,,,,,,,,Kelsey,Kelsey,2024-11-22_13h31.35.479,Foreperiod_task,2024.2.1post4,59.87059544845408,2024-11-22 13h31.48.355505 -0800,
61,0,61,[-0.22407407407407406],[-0.04814814814814815],[1],[0],[0],[0.7847525998950005],[],[],[],[],[],[],,,,3,0,3,0,61,0,61,0,1129.9340324997902,,,,,,,,,,,,1129.9174732994288,1129.9340324997902,0.00010399986058473587,1129.9340324997902,1130.1344774998724,1130.4178188992664,1130.4178188992664,1130.4178188992664,1130.4342858996242,1130.7027914999053,0.5,normal,0.28475259989500046,[-0.22407407407407406],[-0.04814814814814815],[1],[0],[0],[0.7847525998950005],1130.7033432992175,1130.7183261997998,0.0004331003874540329,1131.0184717997909,1132.337362899445,[],[],[],[],[],[],,,,,,,,,,Kelsey,Kelsey,2024-11-22_13h31.35.479,Foreperiod_task,2024.2.1post4,59.87059544845408,2024-11-22 13h31.48.355505 -0800,
