thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,Intertrial_Mouse.x,Intertrial_Mouse.y,Intertrial_Mouse.leftButton,Intertrial_Mouse.midButton,Intertrial_Mouse.rightButton,Intertrial_Mouse.time,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,Welcome_Screen.started,Welcome_Text.started,mouse_2.started,Welcome_Screen.stopped,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.time,Trial_2.started,PLUS_FP.started,mouse.started,Photodiode_plus.started,Photodiode_plus.stopped,PLUS_FP.stopped,polygon.started,Photodiode_polygon.started,Photodiode_polygon.stopped,Trial_2.stopped,FixDur,Type,RT,trials_2.mouse.x,trials_2.mouse.y,trials_2.mouse.leftButton,trials_2.mouse.midButton,trials_2.mouse.rightButton,trials_2.mouse.time,Intertrial_Period.started,Photodiode_2.started,Intertrial_Mouse.started,Photodiode_2.stopped,Intertrial_Period.stopped,trials_2.Intertrial_Mouse.x,trials_2.Intertrial_Mouse.y,trials_2.Intertrial_Mouse.leftButton,trials_2.Intertrial_Mouse.midButton,trials_2.Intertrial_Mouse.rightButton,trials_2.Intertrial_Mouse.time,text.started,BREAK.started,key_resp_5.started,text_3.started,BREAK.stopped,trials_3.key_resp_5.keys,trials_3.key_resp_5.rt,trials_3.key_resp_5.duration,text.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
6,0,6,,,,,,,,,,,,,space,22.37501199916005,None,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2623.844232100062,2623.849048599601,2623.849048599601,2646.237042299472,space,22.37501199916005,None,,617985,001,2024-12-03_13h49.43.100,Foreperiod_task,2024.2.1post4,60.068213507155185,2024-12-03 13h50.05.488214 -0800,
0,0,0,[0.4675925925925926],[0.5],[1],[0],[0],[0.8484763000160456],[],[],[],[],[],[],,,,7,0,7,0,0,0,0,0,2646.2520771995187,,,,,,,,,,,,2646.2383523993194,2646.2520771995187,0.0012792004272341728,2646.2520771995187,2646.4524352001026,2646.7527107996866,2646.7527107996866,2646.7527107996866,2646.769427199848,2647.0875372998416,0.5,normal,0.34847630001604557,[0.4675925925925926],[0.5],[1],[0],[0],[0.8484763000160456],2647.087952800095,2647.1031356994063,0.0002732006832957268,2647.4033441999927,2648.6719108996913,[],[],[],[],[],[],,,,,,,,,,617985,001,2024-12-03_13h49.43.100,Foreperiod_task,2024.2.1post4,60.068213507155185,2024-12-03 13h50.05.488214 -0800,
1,0,1,[0.4675925925925926],[0.5],[1],[0],[0],[0.8163880007341504],[],[],[],[],[],[],,,,7,0,7,0,1,0,1,0,2648.6875238996,,,,,,,,,,,,2648.6722283000126,2648.6875238996,0.0002477997913956642,2648.6875238996,2648.8879195991904,2649.1714610001072,2649.1714610001072,2649.1714610001072,2649.1873996993527,2649.489355499856,0.5,normal,0.3163880007341504,[0.4675925925925926],[0.5],[1],[0],[0],[0.8163880007341504],2649.489735899493,2649.5047340998426,0.00025200005620718,2649.8052924992517,2651.1069788997993,[],[],[],[],[],[],,,,,,,,,,617985,001,2024-12-03_13h49.43.100,Foreperiod_task,2024.2.1post4,60.068213507155185,2024-12-03 13h50.05.488214 -0800,
2,0,2,[0.4675925925925926],[0.5],[1],[0],[0],[2.4015923999249935],[],[],[],[],[],[],,,,7,0,7,0,2,0,2,0,2651.1229350995272,,,,,,,,,,,,2651.10731020011,2651.1229350995272,0.0002577994018793106,2651.1229350995272,2651.323449799791,2653.1079914998263,2653.1079914998263,2653.1079914998263,2653.124636499211,2653.509713899344,2,normal,0.4015923999249935,[0.4675925925925926],[0.5],[1],[0],[0],[2.4015923999249935],2653.5102288993075,2653.5250015994534,0.00032239966094493866,2653.82501660008,2654.993549099192,[],[],[],[],[],[],,,,,,,,,,617985,001,2024-12-03_13h49.43.100,Foreperiod_task,2024.2.1post4,60.068213507155185,2024-12-03 13h50.05.488214 -0800,
3,0,3,[0.4675925925925926],[0.5],[1],[0],[0],[2.3345566000789404],[],[],[],[],[],[],,,,7,0,7,0,3,0,3,0,2655.0094634993,,,,,,,,,,,,2654.993858399801,2655.0094634993,0.00024480000138282776,2655.0094634993,2655.2088866000995,2656.9943045992404,2656.9943045992404,2656.9943045992404,2657.0111936992034,2657.329219799489,2,normal,0.3345566000789404,[0.4675925925925926],[0.5],[1],[0],[0],[2.3345566000789404],2657.3296695994213,2657.3447939995676,0.00029959995299577713,2657.645148199983,2658.7301948992535,[],[],[],[],[],[],,,,,,,,,,617985,001,2024-12-03_13h49.43.100,Foreperiod_task,2024.2.1post4,60.068213507155185,2024-12-03 13h50.05.488214 -0800,
4,0,4,[0.4675925925925926],[0.5],[1],[0],[0],[1.834089600481093],[],[],[],[],[],[],,,,7,0,7,0,4,0,4,0,2658.7460958994925,,,,,,,,,,,,2658.7305137999356,2658.7460958994925,0.00024509988725185394,2658.7460958994925,2658.946209299378,2660.063744499348,2660.063744499348,2660.063744499348,2660.0805601999164,2660.565363499336,1.3284425944013503,surprise,0.5056470060797427,[0.4675925925925926],[0.5],[1],[0],[0],[1.834089600481093],2660.565768899396,2660.5809168992564,0.00027689989656209946,2660.8811587998644,2661.815975099802,[],[],[],[],[],[],,,,,,,,,,617985,001,2024-12-03_13h49.43.100,Foreperiod_task,2024.2.1post4,60.068213507155185,2024-12-03 13h50.05.488214 -0800,
5,0,5,[0.4675925925925926],[0.5],[1],[0],[0],[2.3182805003598332],[],[],[],[],[],[],,,,7,0,7,0,5,0,5,0,2661.831838099286,,,,,,,,,,,,2661.816279999912,2661.831838099286,0.00023979973047971725,2661.831838099286,2662.032074799761,2663.8168679997325,2663.8168679997325,2663.8168679997325,2663.833522199653,2664.1354128997773,2,normal,0.31828050035983324,[0.4675925925925926],[0.5],[1],[0],[0],[2.3182805003598332],2664.13598359935,2664.150444999337,0.0003733998164534569,2664.4511207994074,2665.4191544996575,[],[],[],[],[],[],,,,,,,,,,617985,001,2024-12-03_13h49.43.100,Foreperiod_task,2024.2.1post4,60.068213507155185,2024-12-03 13h50.05.488214 -0800,
6,0,6,[0.4675925925925926],[0.5],[1],[0],[0],[0.7838054001331329],[],[],[],[],[],[],,,,7,0,7,0,6,0,6,0,2665.4349305992946,,,,,,,,,,,,2665.419470699504,2665.4349305992946,0.000249999575316906,2665.4349305992946,2665.6351692993194,2665.9189271992072,2665.9189271992072,2665.9189271992072,2665.9352941000834,2666.204120299779,0.5,normal,0.28380540013313293,[0.4675925925925926],[0.5],[1],[0],[0],[0.7838054001331329],2666.2045473000035,2666.218915499747,0.00028399936854839325,2666.5192648991942,2667.8209648998454,[],[],[],[],[],[],,,,,,,,,,617985,001,2024-12-03_13h49.43.100,Foreperiod_task,2024.2.1post4,60.068213507155185,2024-12-03 13h50.05.488214 -0800,
7,0,7,[0.4675925925925926],[0.5],[1],[0],[0],[0.8335138000547886],[],[],[],[],[],[],,,,7,0,7,0,7,0,7,0,2667.8369606994092,,,,,,,,,,,,2667.8212954998016,2667.8369606994092,0.00026009976863861084,2667.8369606994092,2668.0371613996103,2668.320679999888,2668.320679999888,2668.320679999888,2668.337278599851,2668.6554763996974,0.5,normal,0.3335138000547886,[0.4675925925925926],[0.5],[1],[0],[0],[0.8335138000547886],2668.655880100094,2668.67100750003,0.0002902001142501831,2668.9710635999218,2670.0230780998245,[],[],[],[],[],[],,,,,,,,,,617985,001,2024-12-03_13h49.43.100,Foreperiod_task,2024.2.1post4,60.068213507155185,2024-12-03 13h50.05.488214 -0800,
8,0,8,[0.4675925925925926],[0.5],[1],[0],[0],[0.8000194001942873],[],[],[],[],[],[],,,,7,0,7,0,8,0,8,0,2670.038683099672,,,,,,,,,,,,2670.0234320992604,2670.038683099672,0.0002752002328634262,2670.038683099672,2670.239054000005,2670.52246409934,2670.52246409934,2670.52246409934,2670.5391047000885,2670.8243479998782,0.5,normal,0.3000194001942873,[0.4675925925925926],[0.5],[1],[0],[0],[0.8000194001942873],2670.8248145999387,2670.839477399364,0.0003024004399776459,2671.139688499272,2672.1912791999057,[],[],[],[],[],[],,,,,,,,,,617985,001,2024-12-03_13h49.43.100,Foreperiod_task,2024.2.1post4,60.068213507155185,2024-12-03 13h50.05.488214 -0800,
9,0,9,[0.4675925925925926],[0.5],[1],[0],[0],[0.800411599688232],[],[],[],[],[],[],,,,7,0,7,0,9,0,9,0,2672.207377899438,,,,,,,,,,,,2672.1916373996064,2672.207377899438,0.0002879006788134575,2672.207377899438,2672.4074289994314,2672.690965799615,2672.690965799615,2672.690965799615,2672.707545799203,2672.9929716000333,0.5,normal,0.30041159968823195,[0.4675925925925926],[0.5],[1],[0],[0],[0.800411599688232],2672.9934733994305,2673.0080140996724,0.00032250024378299713,2673.307869100012,2674.2096352996305,[],[],[],[],[],[],,,,,,,,,,617985,001,2024-12-03_13h49.43.100,Foreperiod_task,2024.2.1post4,60.068213507155185,2024-12-03 13h50.05.488214 -0800,
10,0,10,[0.4675925925925926],[0.5],[1],[0],[0],[0.815867499448359],[],[],[],[],[],[],,,,7,0,7,0,10,0,10,0,2674.225501999259,,,,,,,,,,,,2674.20997599978,2674.225501999259,0.00026789959520101547,2674.225501999259,2674.426118100062,2674.709258399904,2674.709258399904,2674.709258399904,2674.7257164996117,2675.026512200013,0.5,normal,0.315867499448359,[0.4675925925925926],[0.5],[1],[0],[0],[0.815867499448359],2675.026702299714,2675.042098700069,0.00013410020619630814,2675.343098299578,2676.5117060998455,[],[],[],[],[],[],,,,,,,,,,617985,001,2024-12-03_13h49.43.100,Foreperiod_task,2024.2.1post4,60.068213507155185,2024-12-03 13h50.05.488214 -0800,
11,0,11,[0.4675925925925926],[0.5],[1],[0],[0],[0.7996436003595591],[],[],[],[],[],[],,,,7,0,7,0,11,0,11,0,2676.5273762000725,,,,,,,,,,,,2676.5120490994304,2676.5273762000725,0.0002561993896961212,2676.5273762000725,2676.727305499837,2677.0108178993687,2677.0108178993687,2677.0108178993687,2677.027536199428,2677.3122795997187,0.5,normal,0.29964360035955906,[0.4675925925925926],[0.5],[1],[0],[0],[0.7996436003595591],2677.312592599541,2677.3281558994204,0.00023070070892572403,2677.628323899582,2678.7799752997234,[],[],[],[],[],[],,,,,,,,,,617985,001,2024-12-03_13h49.43.100,Foreperiod_task,2024.2.1post4,60.068213507155185,2024-12-03 13h50.05.488214 -0800,
12,0,12,[0.4675925925925926],[0.5],[1],[0],[0],[0.816482100635767],[],[],[],[],[],[],,,,7,0,7,0,12,0,12,0,2678.7960330992937,,,,,,,,,,,,2678.7805541995913,2678.7960330992937,0.0005295993760228157,2678.7960330992937,2678.996174099855,2679.2791454996914,2679.2791454996914,2679.2791454996914,2679.29587419983,2679.59772239998,0.5,normal,0.316482100635767,[0.4675925925925926],[0.5],[1],[0],[0],[0.816482100635767],2679.5980535000563,2679.6135764997452,0.00022219959646463394,2679.9135751994327,2680.798564000055,[],[],[],[],[],[],,,,,,,,,,617985,001,2024-12-03_13h49.43.100,Foreperiod_task,2024.2.1post4,60.068213507155185,2024-12-03 13h50.05.488214 -0800,
13,0,13,[0.4675925925925926],[0.5],[1],[0],[0],[2.9352654004469514],[],[],[],[],[],[],,,,7,0,7,0,13,0,13,0,2680.8144865995273,,,,,,,,,,,,2680.798929299228,2680.8144865995273,0.0002902001142501831,2680.8144865995273,2681.0145549997687,2682.7990218000486,2682.7990218000486,2682.7990218000486,2682.8163484996185,2683.734985499643,2,normal,0.9352654004469514,[0.4675925925925926],[0.5],[1],[0],[0],[2.9352654004469514],2683.735456199385,2683.7501558996737,0.00036129914224147797,2684.050442399457,2685.3692149994895,[],[],[],[],[],[],,,,,,,,,,617985,001,2024-12-03_13h49.43.100,Foreperiod_task,2024.2.1post4,60.068213507155185,2024-12-03 13h50.05.488214 -0800,
14,0,14,[0.4675925925925926],[0.5],[1],[0],[0],[0.9001864995807409],[],[],[],[],[],[],,,,7,0,7,0,14,0,14,0,2685.384516099468,,,,,,,,,,,,2685.3695368999615,2685.384516099468,0.0002544000744819641,2685.384516099468,2685.5849666995928,2685.868611799553,2685.868611799553,2685.868611799553,2685.8852491993457,2686.270523899235,0.5,normal,0.40018649958074093,[0.4675925925925926],[0.5],[1],[0],[0],[0.9001864995807409],2686.2709550000727,2686.2857399992645,0.0003055008128285408,2686.585872899741,2687.7870739996433,[],[],[],[],[],[],,,,,,,,,,617985,001,2024-12-03_13h49.43.100,Foreperiod_task,2024.2.1post4,60.068213507155185,2024-12-03 13h50.05.488214 -0800,
15,0,15,[0.4675925925925926],[0.5],[1],[0],[0],[0.9010675000026822],[],[],[],[],[],[],,,,7,0,7,0,15,0,15,0,2687.8037848994136,,,,,,,,,,,,2687.7873454997316,2687.8037848994136,0.00021370034664869308,2687.8037848994136,2688.0036720000207,2688.287277800031,2688.287277800031,2688.287277800031,2688.303975199349,2688.6891173999757,0.5,normal,0.4010675000026822,[0.4675925925925926],[0.5],[1],[0],[0],[0.9010675000026822],2688.689536999911,2688.7042111000046,0.00025720056146383286,2689.0044710999355,2690.273230199702,[],[],[],[],[],[],,,,,,,,,,617985,001,2024-12-03_13h49.43.100,Foreperiod_task,2024.2.1post4,60.068213507155185,2024-12-03 13h50.05.488214 -0800,
16,0,16,[0.4675925925925926],[0.5],[1],[0],[0],[0.9502860996872187],[],[],[],[],[],[],,,,7,0,7,0,16,0,16,0,2690.288892599754,,,,,,,,,,,,2690.273551799357,2690.288892599754,0.0002607004716992378,2690.288892599754,2690.489025099203,2690.7727162996307,2690.7727162996307,2690.7727162996307,2690.7894445993006,2691.2245994992554,0.5,normal,0.45028609968721867,[0.4675925925925926],[0.5],[1],[0],[0],[0.9502860996872187],2691.22500809934,2691.2397649995983,0.00027009937912225723,2691.5399215994403,2692.4413449000567,[],[],[],[],[],[],,,,,,,,,,617985,001,2024-12-03_13h49.43.100,Foreperiod_task,2024.2.1post4,60.068213507155185,2024-12-03 13h50.05.488214 -0800,
17,0,17,[0.4675925925925926],[0.5],[1],[0],[0],[3.469329400919378],[],[],[],[],[],[],,,,7,0,7,0,17,0,17,0,2692.4573483997956,,,,,,,,,,,,2692.4416728997603,2692.4573483997956,0.0002564992755651474,2692.4573483997956,2692.6575246993452,2694.442409399897,2694.442409399897,2694.442409399897,2694.4592204997316,2695.9117505000904,2,normal,1.4693294009193778,[0.4675925925925926],[0.5],[1],[0],[0],[3.469329400919378],2695.912200300023,2695.926508099772,0.00028899963945150375,2696.227146299556,2697.57928599976,[],[],[],[],[],[],,,,,,,,,,617985,001,2024-12-03_13h49.43.100,Foreperiod_task,2024.2.1post4,60.068213507155185,2024-12-03 13h50.05.488214 -0800,
18,0,18,[0.4675925925925926],[0.5],[1],[0],[0],[2.835262999869883],[],[],[],[],[],[],,,,7,0,7,0,18,0,18,0,2697.5950293000787,,,,,,,,,,,,2697.579607400112,2697.5950293000787,0.0002520997077226639,2697.5950293000787,2697.79503059946,2699.579909899272,2699.579909899272,2699.579909899272,2699.5965360999107,2700.41559859924,2,normal,0.8352629998698831,[0.4675925925925926],[0.5],[1],[0],[0],[2.835262999869883],2700.4159948993474,2700.431103100069,0.0002803998067975044,2700.730815199204,2701.9659011997283,[],[],[],[],[],[],,,,,,,,,,617985,001,2024-12-03_13h49.43.100,Foreperiod_task,2024.2.1post4,60.068213507155185,2024-12-03 13h50.05.488214 -0800,
19,0,19,[0.4675925925925926],[0.5],[1],[0],[0],[0.8171124001964927],[],[],[],[],[],[],,,,7,0,7,0,19,0,19,0,2701.9818025995046,,,,,,,,,,,,2701.9662243993953,2701.9818025995046,0.0002514999359846115,2701.9818025995046,2702.18202439975,2702.465644800104,2702.465644800104,2702.465644800104,2702.4823220996186,2702.7841034997255,0.5,normal,0.31711240019649267,[0.4675925925925926],[0.5],[1],[0],[0],[0.8171124001964927],2702.784540399909,2702.7996121998876,0.0002920003607869148,2703.0991978999227,2704.2679548999295,[],[],[],[],[],[],,,,,,,,,,617985,001,2024-12-03_13h49.43.100,Foreperiod_task,2024.2.1post4,60.068213507155185,2024-12-03 13h50.05.488214 -0800,
20,0,20,[0.4675925925925926],[0.5],[1],[0],[0],[1.8674649000167847],[],[],[],[],[],[],,,,7,0,7,0,20,0,20,0,2704.283911699429,,,,,,,,,,,,2704.2682656999677,2704.283911699429,0.00024610012769699097,2704.283911699429,2704.4836941994727,2704.767748499289,2704.767748499289,2704.767748499289,2704.7844800995663,2706.136347799562,0.5,normal,1.3674649000167847,[0.4675925925925926],[0.5],[1],[0],[0],[1.8674649000167847],2706.136651000008,2706.151572600007,0.00019949954003095627,2706.4523732997477,2707.7375421999022,[],[],[],[],[],[],,,,,,,,,,617985,001,2024-12-03_13h49.43.100,Foreperiod_task,2024.2.1post4,60.068213507155185,2024-12-03 13h50.05.488214 -0800,
21,0,21,[0.4675925925925926],[0.5],[1],[0],[0],[1.7339249001815915],[],[],[],[],[],[],,,,7,0,7,0,21,0,21,0,2707.7533770995215,,,,,,,,,,,,2707.7378740999848,2707.7533770995215,0.0002622995525598526,2707.7533770995215,2707.953588899225,2709.087883199565,2709.087883199565,2709.087883199565,2709.104541999288,2709.4725660998374,1.340498797514588,surprise,0.3934261026670036,[0.4675925925925926],[0.5],[1],[0],[0],[1.7339249001815915],2709.472974299453,2709.4881195994094,0.00024459976702928543,2709.788359299302,2711.090404799208,[],[],[],[],[],[],,,,,,,,,,617985,001,2024-12-03_13h49.43.100,Foreperiod_task,2024.2.1post4,60.068213507155185,2024-12-03 13h50.05.488214 -0800,
22,0,22,[0.4675925925925926],[0.5],[1],[0],[0],[2.3514267997816205],[],[],[],[],[],[],,,,7,0,7,0,22,0,22,0,2711.106153799221,,,,,,,,,,,,2711.0907638994977,2711.106153799221,0.00028980057686567307,2711.106153799221,2711.306508399546,2713.0911240996793,2713.0911240996793,2713.0911240996793,2713.1079289996997,2713.443004399538,2,normal,0.3514267997816205,[0.4675925925925926],[0.5],[1],[0],[0],[2.3514267997816205],2713.4436746994033,2713.4581442000344,0.00034349970519542694,2713.7584189996123,2714.8100133994594,[],[],[],[],[],[],,,,,,,,,,617985,001,2024-12-03_13h49.43.100,Foreperiod_task,2024.2.1post4,60.068213507155185,2024-12-03 13h50.05.488214 -0800,
23,0,23,[0.4675925925925926],[0.5],[1],[0],[0],[3.1524892998859286],[],[],[],[],[],[],,,,7,0,7,0,23,0,23,0,2714.825399399735,,,,,,,,,,,,2714.8103291997686,2714.825399399735,0.0002482999116182327,2714.825399399735,2715.0263767996803,2715.309901099652,2715.309901099652,2715.309901099652,2715.3256029998884,2717.9636216992512,0.5,normal,2.6524892998859286,[0.4675925925925926],[0.5],[1],[0],[0],[3.1524892998859286],2717.9640729995444,2717.9786392999813,0.00030250009149312973,2718.278756099753,2719.6474343994632,[],[],[],[],[],[],,,,,,,,,,617985,001,2024-12-03_13h49.43.100,Foreperiod_task,2024.2.1post4,60.068213507155185,2024-12-03 13h50.05.488214 -0800,
24,0,24,[0.4675925925925926],[0.5],[1],[0],[0],[0.8003537002950907],[],[],[],[],[],[],,,,7,0,7,0,24,0,24,0,2719.6633633999154,,,,,,,,,,,,2719.6477753994986,2719.6633633999154,0.0002718009054660797,2719.6633633999154,2719.863469099626,2720.1471368996426,2720.1471368996426,2720.1471368996426,2720.163776899688,2720.4489810001105,0.5,normal,0.3003537002950907,[0.4675925925925926],[0.5],[1],[0],[0],[0.8003537002950907],2720.4494845001027,2720.4641584996134,0.00037869997322559357,2720.7636716999114,2721.982619599439,[],[],[],[],[],[],,,,,,,,,,617985,001,2024-12-03_13h49.43.100,Foreperiod_task,2024.2.1post4,60.068213507155185,2024-12-03 13h50.05.488214 -0800,
25,0,25,[0.4675925925925926],[0.5],[1],[0],[0],[2.3015549993142486],[],[],[],[],[],[],,,,7,0,7,0,25,0,25,0,2721.9985365998,,,,,,,,,,,,2721.9829326998442,2721.9985365998,0.00024739932268857956,2721.9985365998,2722.1981758996844,2723.9836507998407,2723.9836507998407,2723.9836507998407,2724.0003458997235,2724.2852820996195,2,normal,0.30155499931424856,[0.4675925925925926],[0.5],[1],[0],[0],[2.3015549993142486],2724.2856682995334,2724.3005450991914,0.00026190001517534256,2724.600798299536,2725.919248599559,[],[],[],[],[],[],,,,,,,,,,617985,001,2024-12-03_13h49.43.100,Foreperiod_task,2024.2.1post4,60.068213507155185,2024-12-03 13h50.05.488214 -0800,
26,0,26,[0.4675925925925926],[0.5],[1],[0],[0],[1.0672199996188283],[],[],[],[],[],[],,,,7,0,7,0,26,0,26,0,2725.935234999284,,,,,,,,,,,,2725.919580599293,2725.935234999284,0.00026270002126693726,2725.935234999284,2726.135312099941,2726.4189633997157,2726.4189633997157,2726.4189633997157,2726.435663599521,2726.987647299655,0.5,normal,0.5672199996188283,[0.4675925925925926],[0.5],[1],[0],[0],[1.0672199996188283],2726.9880222994834,2727.0024545993656,0.00022589974105358124,2727.30310969986,2728.3372596995905,[],[],[],[],[],[],,,,,,,,,,617985,001,2024-12-03_13h49.43.100,Foreperiod_task,2024.2.1post4,60.068213507155185,2024-12-03 13h50.05.488214 -0800,
27,0,27,[0.4675925925925926],[0.5],[1],[0],[0],[0.8846167996525764],[],[],[],[],[],[],,,,7,0,7,0,27,0,27,0,2728.353778399527,,,,,,,,,,,,2728.33739149943,2728.353778399527,9.670015424489975e-05,2728.353778399527,2728.5539583992213,2728.8377855001017,2728.8377855001017,2728.8377855001017,2728.85444409959,2729.2227518996224,0.5,normal,0.38461679965257645,[0.4675925925925926],[0.5],[1],[0],[0],[0.8846167996525764],2729.223121699877,2729.2380164992064,0.00023589935153722763,2729.5383754996583,2730.840140099637,[],[],[],[],[],[],,,,,,,,,,617985,001,2024-12-03_13h49.43.100,Foreperiod_task,2024.2.1post4,60.068213507155185,2024-12-03 13h50.05.488214 -0800,
28,0,28,[0.4675925925925926],[0.5],[1],[0],[0],[2.3346164003014565],[],[],[],[],[],[],,,,7,0,7,0,28,0,28,0,2730.8559983996674,,,,,,,,,,,,2730.84055709932,2730.8559983996674,0.00026540085673332214,2730.8559983996674,2731.0561182992533,2732.840951799415,2732.840951799415,2732.840951799415,2732.857792799361,2733.1759380996227,2,normal,0.33461640030145645,[0.4675925925925926],[0.5],[1],[0],[0],[2.3346164003014565],2733.176337699406,2733.191298899241,0.0002607004716992378,2733.4915317995474,2734.426483700052,[],[],[],[],[],[],,,,,,,,,,617985,001,2024-12-03_13h49.43.100,Foreperiod_task,2024.2.1post4,60.068213507155185,2024-12-03 13h50.05.488214 -0800,
29,0,29,[0.4675925925925926],[0.5],[1],[0],[0],[2.3348636999726295],[],[],[],[],[],[],,,,7,0,7,0,29,0,29,0,2734.442522799596,,,,,,,,,,,,2734.4268102999777,2734.442522799596,0.00025700032711029053,2734.442522799596,2734.642690599896,2736.427303499542,2736.427303499542,2736.427303499542,2736.444038999267,2736.7626436995342,2,normal,0.33486369997262955,[0.4675925925925926],[0.5],[1],[0],[0],[2.3348636999726295],2736.7630512993783,2736.7776386998594,0.00025689974427223206,2737.077704999596,2738.41329449974,[],[],[],[],[],[],,,,,,,,,,617985,001,2024-12-03_13h49.43.100,Foreperiod_task,2024.2.1post4,60.068213507155185,2024-12-03 13h50.05.488214 -0800,
30,0,30,[0.4675925925925926],[0.5],[1],[0],[0],[1.3004136001691222],[],[],[],[],[],[],,,,7,0,7,0,30,0,30,0,2738.428549199365,,,,,,,,,,,,2738.4136967994273,2738.428549199365,0.00032609980553388596,2738.428549199365,2738.6286516999826,2738.9127137996256,2738.9127137996256,2738.9127137996256,2738.929270999506,2739.714900000021,0.5,normal,0.8004136001691222,[0.4675925925925926],[0.5],[1],[0],[0],[1.3004136001691222],2739.7152724992484,2739.7300234995782,0.00023700017482042313,2740.0299402000383,2740.9650616999716,[],[],[],[],[],[],,,,,,,,,,617985,001,2024-12-03_13h49.43.100,Foreperiod_task,2024.2.1post4,60.068213507155185,2024-12-03 13h50.05.488214 -0800,
31,0,31,[0.4675925925925926],[0.5],[1],[0],[0],[2.318222099915147],[],[],[],[],[],[],,,,7,0,7,0,31,0,31,0,2740.9810346998274,,,,,,,,,,,,2740.965400000103,2740.9810346998274,0.00027410034090280533,2740.9810346998274,2741.1804940998554,2742.9660632992163,2742.9660632992163,2742.9660632992163,2742.9827503999695,2743.2843490000814,2,normal,0.3182220999151468,[0.4675925925925926],[0.5],[1],[0],[0],[2.318222099915147],2743.284771800041,2743.2996176993474,0.0002522999420762062,2743.599851999432,2744.8851918997243,[],[],[],[],[],[],,,,,,,,,,617985,001,2024-12-03_13h49.43.100,Foreperiod_task,2024.2.1post4,60.068213507155185,2024-12-03 13h50.05.488214 -0800,
32,0,32,[0.4361111111111111],[0.40370370370370373],[1],[0],[0],[2.40151649992913],[],[],[],[],[],[],,,,7,0,7,0,32,0,32,0,2744.900984399952,,,,,,,,,,,,2744.8856761995703,2744.900984399952,0.00041850004345178604,2744.900984399952,2745.1008355999365,2746.886003999971,2746.886003999971,2746.886003999971,2746.902642899193,2747.288081099279,2,normal,0.4015164999291301,[0.4361111111111111],[0.40370370370370373],[1],[0],[0],[2.40151649992913],2747.2885727994144,2747.303043999709,0.0003679003566503525,2747.6032056994736,2748.888699299656,[],[],[],[],[],[],,,,,,,,,,617985,001,2024-12-03_13h49.43.100,Foreperiod_task,2024.2.1post4,60.068213507155185,2024-12-03 13h50.05.488214 -0800,
33,0,33,[0.4361111111111111],[0.40370370370370373],[1],[0],[0],[0.8669118005782366],[],[],[],[],[],[],,,,7,0,7,0,33,0,33,0,2748.9043020997196,,,,,,,,,,,,2748.889011499472,2748.9043020997196,0.00024560000747442245,2748.9043020997196,2749.1046452000737,2749.4048493998125,2749.4048493998125,2749.4048493998125,2749.4214963996783,2749.756779799238,0.5,normal,0.3669118005782366,[0.4361111111111111],[0.40370370370370373],[1],[0],[0],[0.8669118005782366],2749.7572930995375,2749.771860799752,0.00037320051342248917,2750.0721725998446,2751.1235443996266,[],[],[],[],[],[],,,,,,,,,,617985,001,2024-12-03_13h49.43.100,Foreperiod_task,2024.2.1post4,60.068213507155185,2024-12-03 13h50.05.488214 -0800,
34,0,34,[0.4361111111111111],[0.40370370370370373],[1],[0],[0],[1.8011325998231769],[],[],[],[],[],[],,,,7,0,7,0,34,0,34,0,2751.139555699192,,,,,,,,,,,,2751.1238978998736,2751.139555699192,0.00028300005942583084,2751.139555699192,2751.3397631999105,2752.557377899997,2752.557377899997,2752.557377899997,2752.5739819994196,2752.925862399861,1.4261417380529984,surprise,0.3749908617701785,[0.4361111111111111],[0.40370370370370373],[1],[0],[0],[1.8011325998231769],2752.926290399395,2752.941050599329,0.0002727992832660675,2753.2411551997066,2754.259595599957,[],[],[],[],[],[],,,,,,,,,,617985,001,2024-12-03_13h49.43.100,Foreperiod_task,2024.2.1post4,60.068213507155185,2024-12-03 13h50.05.488214 -0800,
35,0,35,[0.4361111111111111],[0.40370370370370373],[1],[0],[0],[0.8501886995509267],[],[],[],[],[],[],,,,7,0,7,0,35,0,35,0,2754.275124599226,,,,,,,,,,,,2754.2599307000637,2754.275124599226,0.00026480015367269516,2754.275124599226,2754.4755048993975,2754.759162799455,2754.759162799455,2754.759162799455,2754.7758588995785,2755.111094499938,0.5,normal,0.3501886995509267,[0.4361111111111111],[0.40370370370370373],[1],[0],[0],[0.8501886995509267],2755.111581799574,2755.126291499473,0.0003347005695104599,2755.425915299915,2756.3779751993716,[],[],[],[],[],[],,,,,,,,,,617985,001,2024-12-03_13h49.43.100,Foreperiod_task,2024.2.1post4,60.068213507155185,2024-12-03 13h50.05.488214 -0800,
