thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,Welcome_Screen.started,Welcome_Text.started,mouse_2.started,Welcome_Screen.stopped,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.time,Trial_2.started,PLUS_FP.started,mouse.started,AVG.started,Photodiode_plus.started,Photodiode_plus.stopped,PLUS_FP.stopped,polygon.started,Photodiode_polygon.started,Photodiode_polygon.stopped,Trial_2.stopped,FixDur,Type,RT,trials_2.mouse.x,trials_2.mouse.y,trials_2.mouse.leftButton,trials_2.mouse.midButton,trials_2.mouse.rightButton,trials_2.mouse.time,Intertrial_Period.started,Photodiode_2.started,Photodiode_2.stopped,Intertrial_Period.stopped,BREAK.started,Instructions.started,key_resp_5.started,BREAK.stopped,trials_3.key_resp_5.keys,trials_3.key_resp_5.rt,trials_3.key_resp_5.duration,text.started,text.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
30,0,30,[-0.11481481481481481],[0.18981481481481483],[1],[0],[0],[2.283668300136924],,,,2,0,2,0,30,0,30,0,748.5363461999223,,,,,,,,,,,,748.5211281999946,748.5363461999223,0.00032579991966485977,748.5363461999223,748.5363461999223,748.7357940999791,750.520572300069,750.520572300069,750.520572300069,750.5373242003843,750.8055434003472,2,normal,0.2836683001369238,[-0.11481481481481481],[0.18981481481481483],[1],[0],[0],[2.283668300136924],750.8059318996966,750.8209383003414,751.1210777005181,752.0391715001315,,,,,,,,,,Bradley_Zn,001,2024-11-13_10h31.09.822,Foreperiod_task,2024.2.1post4,60.01579622195129,2024-11-13 10h31.20.448948 -0800,
31,0,31,[-0.11481481481481481],[0.18981481481481483],[1],[0],[0],[2.2684279000386596],,,,2,0,2,0,31,0,31,0,752.0552318003029,,,,,,,,,,,,752.0394550003111,752.0552318003029,0.000302300788462162,752.0552318003029,752.0552318003029,752.2554975003004,754.0402305005118,754.0402305005118,754.0402305005118,754.0568770999089,754.3087400002405,2,normal,0.2684279000386596,[-0.11481481481481481],[0.18981481481481483],[1],[0],[0],[2.2684279000386596],754.3091690000147,754.3237813003361,754.6238895002753,755.9594125002623,,,,,,,,,,Bradley_Zn,001,2024-11-13_10h31.09.822,Foreperiod_task,2024.2.1post4,60.01579622195129,2024-11-13 10h31.20.448948 -0800,
32,0,32,[-0.11481481481481481],[0.18981481481481483],[1],[0],[0],[2.501166100613773],,,,2,0,2,0,32,0,32,0,755.9751190003008,,,,,,,,,,,,755.9597019003704,755.9751190003008,0.000309700146317482,755.9751190003008,755.9751190003008,756.1749892001972,757.9601501999423,757.9601501999423,757.9601501999423,757.976818700321,758.4616496004164,2,normal,0.5011661006137729,[-0.11481481481481481],[0.18981481481481483],[1],[0],[0],[2.501166100613773],758.4620606005192,758.4773140996695,758.7774552004412,759.9959455998614,,,,,,,,,,Bradley_Zn,001,2024-11-13_10h31.09.822,Foreperiod_task,2024.2.1post4,60.01579622195129,2024-11-13 10h31.20.448948 -0800,
33,0,33,[-0.11481481481481481],[0.18981481481481483],[1],[0],[0],[2.284947500564158],,,,2,0,2,0,33,0,33,0,760.0118329003453,,,,,,,,,,,,759.9962383005768,760.0118329003453,0.0003064991906285286,760.0118329003453,760.0118329003453,760.2126935003325,761.9965540003031,761.9965540003031,761.9965540003031,762.0135578000918,762.2819768004119,2,normal,0.28494750056415796,[-0.11481481481481481],[0.18981481481481483],[1],[0],[0],[2.284947500564158],762.2824044004083,762.2971120998263,762.5972447004169,763.8318229997531,,,,,,,,,,Bradley_Zn,001,2024-11-13_10h31.09.822,Foreperiod_task,2024.2.1post4,60.01579622195129,2024-11-13 10h31.20.448948 -0800,
34,0,34,[-0.11481481481481481],[0.18981481481481483],[1],[0],[0],[2.269247599877417],,,,2,0,2,0,34,0,34,0,763.8479704000056,,,,,,,,,,,,763.8319680001587,763.8479704000056,0.00015509966760873795,763.8479704000056,763.8479704000056,764.0485449004918,765.833357299678,765.833357299678,765.833357299678,765.8500592997298,766.1020144997165,2,normal,0.2692475998774171,[-0.11481481481481481],[0.18981481481481483],[1],[0],[0],[2.269247599877417],766.102493500337,766.1168549004942,766.4173755003139,767.7689129002392,,,,,,,,,,Bradley_Zn,001,2024-11-13_10h31.09.822,Foreperiod_task,2024.2.1post4,60.01579622195129,2024-11-13 10h31.20.448948 -0800,
35,0,35,[-0.11481481481481481],[0.18981481481481483],[1],[0],[0],[0.9173967996612191],,,,2,0,2,0,35,0,35,0,767.7849238002673,,,,,,,,,,,,767.7691927999258,767.7849238002673,0.000296199694275856,767.7849238002673,767.7849238002673,767.9853068003431,768.2688154000789,768.2688154000789,768.2688154000789,768.2854262003675,768.6874788999557,0.5,normal,0.4173967996612191,[-0.11481481481481481],[0.18981481481481483],[1],[0],[0],[0.9173967996612191],768.6880852999166,768.7023878004402,769.0026400005445,770.304302399978,,,,,,,,,,Bradley_Zn,001,2024-11-13_10h31.09.822,Foreperiod_task,2024.2.1post4,60.01579622195129,2024-11-13 10h31.20.448948 -0800,
36,0,36,[-0.11481481481481481],[0.18981481481481483],[1],[0],[0],[0.8680330002680421],,,,2,0,2,0,36,0,36,0,770.3204377004877,,,,,,,,,,,,770.3045624000952,770.3204377004877,0.0002772994339466095,770.3204377004877,770.3204377004877,770.5206414004788,770.803993999958,770.803993999958,770.803993999958,770.8199001001194,771.1733467001468,0.5,normal,0.3680330002680421,[-0.11481481481481481],[0.18981481481481483],[1],[0],[0],[0.8680330002680421],771.1737516997382,771.1878158003092,771.4880255004391,772.7065438004211,,,,,,,,,,Bradley_Zn,001,2024-11-13_10h31.09.822,Foreperiod_task,2024.2.1post4,60.01579622195129,2024-11-13 10h31.20.448948 -0800,
37,0,37,[-0.11481481481481481],[0.18981481481481483],[1],[0],[0],[2.284826099872589],,,,2,0,2,0,37,0,37,0,772.722341700457,,,,,,,,,,,,772.7068386003375,772.722341700457,0.00031040050089359283,772.722341700457,772.722341700457,772.922485999763,774.7075062002987,774.7075062002987,774.7075062002987,774.7240928998217,774.9925226997584,2,normal,0.2848260998725891,[-0.11481481481481481],[0.18981481481481483],[1],[0],[0],[2.284826099872589],774.9929416002706,775.0076836002991,775.3081574998796,776.6262747002766,,,,,,,,,,Bradley_Zn,001,2024-11-13_10h31.09.822,Foreperiod_task,2024.2.1post4,60.01579622195129,2024-11-13 10h31.20.448948 -0800,
38,0,38,[-0.11481481481481481],[0.18981481481481483],[1],[0],[0],[2.2851596996188164],,,,2,0,2,0,38,0,38,0,776.6423383997753,,,,,,,,,,,,776.6265751002356,776.6423383997753,0.00031170062720775604,776.6423383997753,776.6423383997753,776.8424509996548,778.6275447998196,778.6275447998196,778.6275447998196,778.6441218005493,778.9123039999977,2,normal,0.2851596996188164,[-0.11481481481481481],[0.18981481481481483],[1],[0],[0],[2.2851596996188164],778.9125575004146,778.9276566002518,779.2280871002004,780.3798168003559,,,,,,,,,,Bradley_Zn,001,2024-11-13_10h31.09.822,Foreperiod_task,2024.2.1post4,60.01579622195129,2024-11-13 10h31.20.448948 -0800,
39,0,39,[-0.11481481481481481],[0.18981481481481483],[1],[0],[0],[0.8167767999693751],,,,2,0,2,0,39,0,39,0,780.3955794004723,,,,,,,,,,,,780.38011549972,780.3955794004723,0.0003113001585006714,780.3955794004723,780.3955794004723,780.5957073997706,780.8784923003986,780.8784923003986,780.8784923003986,780.8953387001529,781.1977401003242,0.5,normal,0.31677679996937513,[-0.11481481481481481],[0.18981481481481483],[1],[0],[0],[0.8167767999693751],781.1982092997059,781.2125960001722,781.5130342002958,782.7147594997659,,,,,,,,,,Bradley_Zn,001,2024-11-13_10h31.09.822,Foreperiod_task,2024.2.1post4,60.01579622195129,2024-11-13 10h31.20.448948 -0800,
40,0,40,[-0.11481481481481481],[0.18981481481481483],[1],[0],[0],[0.8174949996173382],,,,2,0,2,0,40,0,40,0,782.7307588998228,,,,,,,,,,,,782.7150394003838,782.7307588998228,0.0002990998327732086,782.7307588998228,782.7307588998228,782.9304542001337,783.2145239003003,783.2145239003003,783.2145239003003,783.2312099002302,783.5331664998084,0.5,normal,0.3174949996173382,[-0.11481481481481481],[0.18981481481481483],[1],[0],[0],[0.8174949996173382],783.5335780996829,783.5482935002074,783.8483763001859,784.9000211004168,,,,,,,,,,Bradley_Zn,001,2024-11-13_10h31.09.822,Foreperiod_task,2024.2.1post4,60.01579622195129,2024-11-13 10h31.20.448948 -0800,
41,0,41,[-0.11481481481481481],[0.18981481481481483],[1],[0],[0],[0.8169498005881906],,,,2,0,2,0,41,0,41,0,784.91498170048,,,,,,,,,,,,784.9002799997106,784.91498170048,0.00027689989656209946,784.91498170048,784.91498170048,785.1160690998659,785.399627700448,785.399627700448,785.399627700448,785.4164084000513,785.7179597001523,0.5,normal,0.31694980058819056,[-0.11481481481481481],[0.18981481481481483],[1],[0],[0],[0.8169498005881906],785.7184800999239,785.7333516003564,786.0334123997018,787.0349832000211,,,,,,,,,,Bradley_Zn,001,2024-11-13_10h31.09.822,Foreperiod_task,2024.2.1post4,60.01579622195129,2024-11-13 10h31.20.448948 -0800,
42,0,42,[-0.11481481481481481],[0.18981481481481483],[1],[0],[0],[1.5009039007127285],,,,2,0,2,0,42,0,42,0,787.0512680001557,,,,,,,,,,,,787.0352440001443,787.0512680001557,0.0002774996683001518,787.0512680001557,787.0512680001557,787.251467499882,788.2353841001168,788.2353841001168,788.2353841001168,788.2520292000845,788.5368424998596,1.187343057538077,surprise,0.3135608431746515,[-0.11481481481481481],[0.18981481481481483],[1],[0],[0],[1.5009039007127285],788.5372582999989,788.5523514002562,788.8525427998975,790.2213732004166,,,,,,,,,,Bradley_Zn,001,2024-11-13_10h31.09.822,Foreperiod_task,2024.2.1post4,60.01579622195129,2024-11-13 10h31.20.448948 -0800,
43,0,43,[-0.11481481481481481],[0.18981481481481483],[1],[0],[0],[0.8332388000562787],,,,2,0,2,0,43,0,43,0,790.2373970001936,,,,,,,,,,,,790.2216439004987,790.2373970001936,0.00028410088270902634,790.2373970001936,790.2373970001936,790.4372963998467,790.7207757001743,790.7207757001743,790.7207757001743,790.7374194003642,791.0555274002254,0.5,normal,0.3332388000562787,[-0.11481481481481481],[0.18981481481481483],[1],[0],[0],[0.8332388000562787],791.0559582998976,791.0708085000515,791.371292100288,792.2893125005066,,,,,,,,,,Bradley_Zn,001,2024-11-13_10h31.09.822,Foreperiod_task,2024.2.1post4,60.01579622195129,2024-11-13 10h31.20.448948 -0800,
44,0,44,[-0.11481481481481481],[0.18981481481481483],[1],[0],[0],[2.285028399899602],,,,2,0,2,0,44,0,44,0,792.3053684001788,,,,,,,,,,,,792.2895865999162,792.3053684001788,0.0002907998859882355,792.3053684001788,792.3053684001788,792.5058089001104,794.2904417002574,794.2904417002574,794.2904417002574,794.3070394005626,794.5754853002727,2,normal,0.28502839989960194,[-0.11481481481481481],[0.18981481481481483],[1],[0],[0],[2.285028399899602],794.5760776996613,794.5907132998109,794.8908627005294,795.9096136996523,,,,,,,,,,Bradley_Zn,001,2024-11-13_10h31.09.822,Foreperiod_task,2024.2.1post4,60.01579622195129,2024-11-13 10h31.20.448948 -0800,
45,0,45,[-0.11481481481481481],[0.18981481481481483],[1],[0],[0],[2.301093600690365],,,,2,0,2,0,45,0,45,0,795.9250448998064,,,,,,,,,,,,795.9099189005792,795.9250448998064,0.00031610019505023956,795.9250448998064,795.9250448998064,796.1255128998309,797.9100633999333,797.9100633999333,797.9100633999333,797.9268108997494,798.2118424996734,2,normal,0.30109360069036484,[-0.11481481481481481],[0.18981481481481483],[1],[0],[0],[2.301093600690365],798.2125944998115,798.2269484996796,798.5266120005399,799.8956613000482,,,,,,,,,,Bradley_Zn,001,2024-11-13_10h31.09.822,Foreperiod_task,2024.2.1post4,60.01579622195129,2024-11-13 10h31.20.448948 -0800,
46,0,46,[-0.11481481481481481],[0.18981481481481483],[1],[0],[0],[0.8838622001931071],,,,2,0,2,0,46,0,46,0,799.9117488004267,,,,,,,,,,,,799.89594340045,799.9117488004267,0.0002983994781970978,799.9117488004267,799.9117488004267,800.1118401000276,800.3955843001604,800.3955843001604,800.3955843001604,800.4121682997793,800.7809800999239,0.5,normal,0.38386220019310713,[-0.11481481481481481],[0.18981481481481483],[1],[0],[0],[0.8838622001931071],800.781462199986,800.7957985000685,801.0959911001846,802.3144538002089,,,,,,,,,,Bradley_Zn,001,2024-11-13_10h31.09.822,Foreperiod_task,2024.2.1post4,60.01579622195129,2024-11-13 10h31.20.448948 -0800,
47,0,47,[-0.11481481481481481],[0.18981481481481483],[1],[0],[0],[0.8332249000668526],,,,2,0,2,0,47,0,47,0,802.3303385004401,,,,,,,,,,,,802.3150866003707,802.3303385004401,0.0006563998758792877,802.3303385004401,802.3303385004401,802.5304923001677,802.8140673004091,802.8140673004091,802.8140673004091,802.8305398002267,803.149027899839,0.5,normal,0.33322490006685257,[-0.11481481481481481],[0.18981481481481483],[1],[0],[0],[0.8332249000668526],803.1495089000091,803.1644607996568,803.4646113999188,804.3660567002371,,,,,,,,,,Bradley_Zn,001,2024-11-13_10h31.09.822,Foreperiod_task,2024.2.1post4,60.01579622195129,2024-11-13 10h31.20.448948 -0800,
48,0,48,[-0.11481481481481481],[0.18981481481481483],[1],[0],[0],[0.8669964000582695],,,,2,0,2,0,48,0,48,0,804.3820724003017,,,,,,,,,,,,804.366330800578,804.3820724003017,0.0002919994294643402,804.3820724003017,804.3820724003017,804.5823021996766,804.8659944003448,804.8659944003448,804.8659944003448,804.8826178004965,805.2341838004068,0.5,normal,0.3669964000582695,[-0.11481481481481481],[0.18981481481481483],[1],[0],[0],[0.8669964000582695],805.2347838999704,805.2494671000168,805.5497396998107,806.8681429000571,,,,,,,,,,Bradley_Zn,001,2024-11-13_10h31.09.822,Foreperiod_task,2024.2.1post4,60.01579622195129,2024-11-13 10h31.20.448948 -0800,
49,0,49,[-0.11481481481481481],[0.18981481481481483],[1],[0],[0],[2.301704899407923],,,,2,0,2,0,49,0,49,0,806.8840295001864,,,,,,,,,,,,806.8684213003144,806.8840295001864,0.0002932995557785034,806.8840295001864,806.8840295001864,807.0842687003314,808.869219600223,808.869219600223,808.869219600223,808.8858972005546,809.1709463996813,2,normal,0.3017048994079232,[-0.11481481481481481],[0.18981481481481483],[1],[0],[0],[2.301704899407923],809.1714714001864,809.1861033001915,809.486370800063,810.8378873001784,,,,,,,,,,Bradley_Zn,001,2024-11-13_10h31.09.822,Foreperiod_task,2024.2.1post4,60.01579622195129,2024-11-13 10h31.20.448948 -0800,
50,0,50,[-0.11481481481481481],[0.18981481481481483],[1],[0],[0],[0.8001103000715375],,,,2,0,2,0,50,0,50,0,810.8541823998094,,,,,,,,,,,,810.8381815003231,810.8541823998094,0.0003132997080683708,810.8541823998094,810.8541823998094,811.0542529998347,811.3378654001281,811.3378654001281,811.3378654001281,811.3545230999589,811.6390054998919,0.5,normal,0.3001103000715375,[-0.11481481481481481],[0.18981481481481483],[1],[0],[0],[0.8001103000715375],811.6393836997449,811.6549578001723,811.954997099936,812.8900752998888,,,,,,,,,,Bradley_Zn,001,2024-11-13_10h31.09.822,Foreperiod_task,2024.2.1post4,60.01579622195129,2024-11-13 10h31.20.448948 -0800,
51,0,51,[-0.11481481481481481],[0.18981481481481483],[1],[0],[0],[2.4516388000920415],,,,2,0,2,0,51,0,51,0,812.905903399922,,,,,,,,,,,,812.8903897004202,812.905903399922,0.00032300036400556564,812.905903399922,812.905903399922,813.1059555998072,814.8909617001191,814.8909617001191,814.8909617001191,814.9077064003795,815.3429113999009,2,normal,0.4516388000920415,[-0.11481481481481481],[0.18981481481481483],[1],[0],[0],[2.4516388000920415],815.3433224996552,815.3578765001148,815.6580365002155,816.6097264001146,,,,,,,,,,Bradley_Zn,001,2024-11-13_10h31.09.822,Foreperiod_task,2024.2.1post4,60.01579622195129,2024-11-13 10h31.20.448948 -0800,
52,0,52,[-0.11481481481481481],[0.18981481481481483],[1],[0],[0],[2.3187636993825436],,,,2,0,2,0,52,0,52,0,816.6255665998906,,,,,,,,,,,,816.6099752001464,816.6255665998906,0.00025979988276958466,816.6255665998906,816.6255665998906,816.8258186001331,818.6106225000694,818.6106225000694,818.6106225000694,818.6271929005161,818.9296462005004,2,normal,0.31876369938254356,[-0.11481481481481481],[0.18981481481481483],[1],[0],[0],[2.3187636993825436],818.930202299729,818.9443266997114,819.2451325999573,820.496203600429,,,,,,,,,,Bradley_Zn,001,2024-11-13_10h31.09.822,Foreperiod_task,2024.2.1post4,60.01579622195129,2024-11-13 10h31.20.448948 -0800,
53,0,53,[-0.11481481481481481],[0.18981481481481483],[1],[0],[0],[2.301308300346136],,,,2,0,2,0,53,0,53,0,820.512174599804,,,,,,,,,,,,820.4964776001871,820.512174599804,0.0002940995618700981,820.512174599804,820.512174599804,820.712289900519,822.4971478004009,822.4971478004009,822.4971478004009,822.5138052003458,822.7984399003908,2,normal,0.3013083003461361,[-0.11481481481481481],[0.18981481481481483],[1],[0],[0],[2.301308300346136],822.7987986002117,822.8146802997217,823.1144238999113,824.0160980997607,,,,,,,,,,Bradley_Zn,001,2024-11-13_10h31.09.822,Foreperiod_task,2024.2.1post4,60.01579622195129,2024-11-13 10h31.20.448948 -0800,
54,0,54,[-0.11481481481481481],[0.18981481481481483],[1],[0],[0],[0.9501348007470369],,,,2,0,2,0,54,0,54,0,824.0317897005007,,,,,,,,,,,,824.0164216002449,824.0317897005007,0.0003353999927639961,824.0317897005007,824.0317897005007,824.2318436000496,824.5157965002581,824.5157965002581,824.5157965002581,824.5322676002979,824.967224500142,0.5,normal,0.45013480074703693,[-0.11481481481481481],[0.18981481481481483],[1],[0],[0],[0.9501348007470369],824.9675735002384,824.9825288001448,825.2828059000894,826.6345081999898,,,,,,,,,,Bradley_Zn,001,2024-11-13_10h31.09.822,Foreperiod_task,2024.2.1post4,60.01579622195129,2024-11-13 10h31.20.448948 -0800,
55,0,55,[-0.11481481481481481],[0.18981481481481483],[1],[0],[0],[2.334989699535072],,,,2,0,2,0,55,0,55,0,826.6505585005507,,,,,,,,,,,,826.6347631001845,826.6505585005507,0.0002720998600125313,826.6505585005507,826.6505585005507,826.8504437003285,828.635576300323,828.635576300323,828.635576300323,828.6522505003959,828.9704993003979,2,normal,0.33498969953507185,[-0.11481481481481481],[0.18981481481481483],[1],[0],[0],[2.334989699535072],828.9708169000223,828.9858950003982,829.2862547002733,830.4880458004773,,,,,,,,,,Bradley_Zn,001,2024-11-13_10h31.09.822,Foreperiod_task,2024.2.1post4,60.01579622195129,2024-11-13 10h31.20.448948 -0800,
56,0,56,[-0.11481481481481481],[0.18981481481481483],[1],[0],[0],[2.3345899004489183],,,,2,0,2,0,56,0,56,0,830.5038735996932,,,,,,,,,,,,830.4883129000664,830.5038735996932,0.00028610043227672577,830.5038735996932,830.5038735996932,830.7039045002311,832.4888564003631,832.4888564003631,832.4888564003631,832.5055688004941,832.8235587999225,2,normal,0.33458990044891834,[-0.11481481481481481],[0.18981481481481483],[1],[0],[0],[2.3345899004489183],832.8238586001098,832.8393823998049,833.1385944997892,834.4411385999992,,,,,,,,,,Bradley_Zn,001,2024-11-13_10h31.09.822,Foreperiod_task,2024.2.1post4,60.01579622195129,2024-11-13 10h31.20.448948 -0800,
57,0,57,[-0.11481481481481481],[0.18981481481481483],[1],[0],[0],[0.8839288000017405],,,,2,0,2,0,57,0,57,0,834.4570677997544,,,,,,,,,,,,834.4414416998625,834.4570677997544,0.0003134002909064293,834.4570677997544,834.4570677997544,834.6572711002082,834.940841499716,834.940841499716,834.940841499716,834.9574800999835,835.3262601997703,0.5,normal,0.38392880000174046,[-0.11481481481481481],[0.18981481481481483],[1],[0],[0],[0.8839288000017405],835.3266778998077,835.3412623004988,835.6413679001853,836.8091091001406,,,,,,,,,,Bradley_Zn,001,2024-11-13_10h31.09.822,Foreperiod_task,2024.2.1post4,60.01579622195129,2024-11-13 10h31.20.448948 -0800,
58,0,58,[-0.11481481481481481],[0.18981481481481483],[1],[0],[0],[0.8514497000724077],,,,2,0,2,0,58,0,58,0,836.8253621999174,,,,,,,,,,,,836.8092342000455,836.8253621999174,0.0001316005364060402,836.8253621999174,836.8253621999174,837.0256652999669,837.3094888003543,837.3094888003543,837.3094888003543,837.3260179003701,837.6614473005757,0.5,normal,0.3514497000724077,[-0.11481481481481481],[0.18981481481481483],[1],[0],[0],[0.8514497000724077],837.6619215998799,837.6766113005579,837.9768722001463,839.3456049002707,,,,,,,,,,Bradley_Zn,001,2024-11-13_10h31.09.822,Foreperiod_task,2024.2.1post4,60.01579622195129,2024-11-13 10h31.20.448948 -0800,
59,0,59,[-0.11481481481481481],[0.18981481481481483],[1],[0],[0],[2.2845883993431926],,,,2,0,2,0,59,0,59,0,839.361318600364,,,,,,,,,,,,839.3458887003362,839.361318600364,0.00029959995299577713,839.361318600364,839.361318600364,839.5613432005048,841.3462367001921,841.3462367001921,841.3462367001921,841.3628874002025,841.6312869004905,2,normal,0.2845883993431926,[-0.11481481481481481],[0.18981481481481483],[1],[0],[0],[2.2845883993431926],841.6317105004564,841.6464398000389,841.9466553004459,843.2318941000849,,,,,,,,,,Bradley_Zn,001,2024-11-13_10h31.09.822,Foreperiod_task,2024.2.1post4,60.01579622195129,2024-11-13 10h31.20.448948 -0800,
60,0,60,[-0.11481481481481481],[0.18981481481481483],[1],[0],[0],[0.8504952006042004],,,,2,0,2,0,60,0,60,0,843.2478713002056,,,,,,,,,,,,843.23213759996,843.2478713002056,0.0002576000988483429,843.2478713002056,843.2478713002056,843.448109799996,843.731606000103,843.731606000103,843.731606000103,843.74833410047,844.0835175998509,0.5,normal,0.35049520060420036,[-0.11481481481481481],[0.18981481481481483],[1],[0],[0],[0.8504952006042004],844.0839951001108,844.0985321002081,844.398806700483,845.6504183998331,,,,,,,,,,Bradley_Zn,001,2024-11-13_10h31.09.822,Foreperiod_task,2024.2.1post4,60.01579622195129,2024-11-13 10h31.20.448948 -0800,
61,0,61,[-0.11481481481481481],[0.18981481481481483],[1],[0],[0],[2.317848300561309],,,,2,0,2,0,61,0,61,0,845.6663995003328,,,,,,,,,,,,845.6506941001862,845.6663995003328,0.0002944003790616989,845.6663995003328,845.6663995003328,845.8664488000795,847.6514624999836,847.6514624999836,847.6514624999836,847.6681075999513,847.9693510001525,2,normal,0.31784830056130886,[-0.11481481481481481],[0.18981481481481483],[1],[0],[0],[2.317848300561309],847.9698338005692,847.98511269968,848.2852528002113,849.3536664005369,,,,,,,,,,Bradley_Zn,001,2024-11-13_10h31.09.822,Foreperiod_task,2024.2.1post4,60.01579622195129,2024-11-13 10h31.20.448948 -0800,
62,0,62,[-0.11481481481481481],[0.18981481481481483],[1],[0],[0],[0.8003335008397698],,,,2,0,2,0,62,0,62,0,849.369610500522,,,,,,,,,,,,849.3539837002754,849.369610500522,0.0003268001601099968,849.369610500522,849.369610500522,849.569998299703,849.852993699722,849.852993699722,849.852993699722,849.8701876997948,850.155198100023,0.5,normal,0.30033350083976984,[-0.11481481481481481],[0.18981481481481483],[1],[0],[0],[0.8003335008397698],850.1556464005262,850.1701883999631,850.4704157998785,851.7893534004688,,,,,,,,,,Bradley_Zn,001,2024-11-13_10h31.09.822,Foreperiod_task,2024.2.1post4,60.01579622195129,2024-11-13 10h31.20.448948 -0800,
63,0,63,[-0.11481481481481481],[0.18981481481481483],[1],[0],[0],[0.9665625002235174],,,,2,0,2,0,63,0,63,0,851.8050140002742,,,,,,,,,,,,851.7896583005786,851.8050140002742,0.0003235992044210434,851.8050140002742,851.8050140002742,852.0049427999184,852.2887442996725,852.2887442996725,852.2887442996725,852.3052431000397,852.7570019001141,0.5,normal,0.4665625002235174,[-0.11481481481481481],[0.18981481481481483],[1],[0],[0],[0.9665625002235174],852.7574318004772,852.7724673002958,853.0725715002045,853.9905794002116,,,,,,,,,,Bradley_Zn,001,2024-11-13_10h31.09.822,Foreperiod_task,2024.2.1post4,60.01579622195129,2024-11-13 10h31.20.448948 -0800,
64,0,64,[-0.11481481481481481],[0.18981481481481483],[1],[0],[0],[0.8004307998344302],,,,2,0,2,0,64,0,64,0,854.0067092003301,,,,,,,,,,,,853.9908343004063,854.0067092003301,0.0002725999802350998,854.0067092003301,854.0067092003301,854.2068111002445,854.4904196998104,854.4904196998104,854.4904196998104,854.5072007002309,854.7921591000631,0.5,normal,0.3004307998344302,[-0.11481481481481481],[0.18981481481481483],[1],[0],[0],[0.8004307998344302],854.7927141003311,854.807448499836,855.1075477004051,856.2094547003508,,,,,,,,,,Bradley_Zn,001,2024-11-13_10h31.09.822,Foreperiod_task,2024.2.1post4,60.01579622195129,2024-11-13 10h31.20.448948 -0800,
65,0,65,[-0.11481481481481481],[0.18981481481481483],[1],[0],[0],[2.317980400286615],,,,2,0,2,0,65,0,65,0,856.2244303999469,,,,,,,,,,,,856.2097404003143,856.2244303999469,0.0002964995801448822,856.2244303999469,856.2244303999469,856.4253507005051,858.2101431004703,858.2101431004703,858.2101431004703,858.2262303000316,858.528555800207,2,normal,0.3179804002866149,[-0.11481481481481481],[0.18981481481481483],[1],[0],[0],[2.317980400286615],858.5290029998869,858.543927599676,858.844139800407,860.1292337998748,,,,,,,,,,Bradley_Zn,001,2024-11-13_10h31.09.822,Foreperiod_task,2024.2.1post4,60.01579622195129,2024-11-13 10h31.20.448948 -0800,
66,0,66,[-0.11481481481481481],[0.18981481481481483],[1],[0],[0],[2.3349842000752687],,,,2,0,2,0,66,0,66,0,860.1451733997092,,,,,,,,,,,,860.129516900517,860.1451733997092,0.0003037992864847183,860.1451733997092,860.1451733997092,860.3452446004376,862.1301455004141,862.1301455004141,862.1301455004141,862.1468177000061,862.46527600009,2,normal,0.33498420007526875,[-0.11481481481481481],[0.18981481481481483],[1],[0],[0],[2.3349842000752687],862.4657810004428,862.4804405001923,862.7806190000847,863.865238700062,,,,,,,,,,Bradley_Zn,001,2024-11-13_10h31.09.822,Foreperiod_task,2024.2.1post4,60.01579622195129,2024-11-13 10h31.20.448948 -0800,
67,0,67,[-0.11481481481481481],[0.18981481481481483],[1],[0],[0],[2.4012346006929874],,,,2,0,2,0,67,0,67,0,863.8816994000226,,,,,,,,,,,,863.8654652005062,863.8816994000226,0.000238100066781044,863.8816994000226,863.8816994000226,864.0817764000967,865.8668186999857,865.8668186999857,865.8668186999857,865.8831997998059,866.267100200057,2,normal,0.40123460069298744,[-0.11481481481481481],[0.18981481481481483],[1],[0],[0],[2.4012346006929874],866.2672944003716,866.2827735999599,866.5838951999322,867.4686388000846,,,,,,,,,,Bradley_Zn,001,2024-11-13_10h31.09.822,Foreperiod_task,2024.2.1post4,60.01579622195129,2024-11-13 10h31.20.448948 -0800,
68,0,68,[-0.11481481481481481],[0.18981481481481483],[1],[0],[0],[2.3186282999813557],,,,2,0,2,0,68,0,68,0,867.4846214000136,,,,,,,,,,,,867.468921800144,867.4846214000136,0.00031090062111616135,867.4846214000136,867.4846214000136,867.6847882997245,869.4697682997212,869.4697682997212,869.4697682997212,869.4860388999805,869.7884638002142,2,normal,0.31862829998135567,[-0.11481481481481481],[0.18981481481481483],[1],[0],[0],[2.3186282999813557],869.7892025001347,869.803230999969,870.1033731997013,871.1883303998038,,,,,,,,,,Bradley_Zn,001,2024-11-13_10h31.09.822,Foreperiod_task,2024.2.1post4,60.01579622195129,2024-11-13 10h31.20.448948 -0800,
